feature,d,p_raw,ci_excl0,p_FDR,gate
med_k_traj_z24,-1.2157458978924711,2.2876146560211633e-13,True,1.2826982178404381e-11,True
ext_k_init_rotspeed,-1.2091724956122505,3.8556417684458026e-14,True,3.026678788229955e-12,True
med_k_traj_z25,-1.1992068605342245,3.369012949176481e-13,True,1.7062420420022823e-11,True
med_d_traj_x26,1.1983444827712506,4.240632854850439e-13,True,2.0175132067015727e-11,True
med_d_traj_z24,-1.1929846858537956,1.1415840223672497e-12,True,4.8440186895042756e-11,True
med_k_traj_z23,-1.1904858718602385,8.46164880131951e-13,True,3.907290770021068e-11,True
pair_xpeak_AVR_V3,-1.18160539856949,5.117591417532611e-16,True,7.304198659569272e-14,True
ext_d_traj_x29,1.1800670184021262,1.4472050005058478e-12,True,5.541736221449222e-11,True
ext_d_traj_x30,1.166477509433785,3.005180463076085e-11,True,7.148686859135535e-10,True
ext_d_qarea_mag,1.1648879450000313,1.5983069533765691e-09,True,1.991541203810487e-08,True
med_d_traj_x4,1.1629808840208018,9.021765459427996e-16,True,1.1803476476084963e-13,True
ext_d_traj_x28,1.1486228764074773,1.3018769527297931e-12,True,5.364618604646533e-11,True
med_k_traj_z26,-1.1425862098527118,1.3667818101010276e-12,True,5.364618604646533e-11,True
med_d_qareaE_mag,1.1393312881113271,1.6822039045986188e-10,True,3.0710001514184087e-09,True
med_k_traj_x30,1.135867509069385,1.9952778267093432e-10,True,3.4049849868844226e-09,True
med_k_traj_x31,1.1328547627354308,9.524503262127158e-09,True,8.954173725472837e-08,True
med_d_traj_x5,1.1298618583361293,3.762438106035982e-13,True,1.845946195773904e-11,True
med_d_traj_z25,-1.1280294427042066,1.2329101056532382e-11,True,3.4565515462064e-10,True
med_k_traj_z22,-1.1238274225437086,1.4070475746785532e-11,True,3.808732228009187e-10,True
ext_k_traj_x30,1.1226945869102711,1.669634044268064e-11,True,4.442924490679425e-10,True
med_k_traj_x32,1.1159573903116167,5.686626895007518e-07,True,3.2347841395513783e-06,True
ext_d_traj_x31,1.115554787898913,5.140472806444391e-09,True,5.3095673066563766e-08,True
med_k_traj_x29,1.115165057488134,7.059520210332179e-12,True,2.0951009047389076e-10,True
ext_k_traj_x31,1.114632948567908,5.3149682470401926e-11,True,1.1430822120346716e-09,True
med_d_traj_z21,-1.108047486234832,5.492992203335896e-12,True,1.7599995427015016e-10,True
med_k_qareaL_mag,1.107095748382187,5.604477866743402e-07,True,3.199647363922597e-06,True
pair_xpeak_I_III,-1.1032387050436725,3.911230560224135e-12,True,1.3065174424578494e-10,True
pair_lag_I_V1,-1.0990605764634265,9.709377643210945e-08,True,6.83575017930098e-07,True
ext_k_traj_x29,1.0947838718285459,1.347616976742123e-11,True,3.711857286816023e-10,True
ext_k_w40_60_path,-1.09280630052658,1.6963662151851531e-13,True,1.0243442145541117e-11,True
med_k_w40_60_path,-1.085373930446587,8.849469218037507e-13,True,3.969619049233968e-11,True
med_d_traj_x3,1.0809005196947084,4.516403686803346e-18,True,8.863442235351567e-16,True
ext_k_traj_x32,1.0771997023985769,3.524722215418721e-10,True,5.60288313591668e-09,True
ext_d_traj_x27,1.0729373176949035,1.0413597592296861e-11,True,2.9726087672556497e-10,True
med_k_traj_x33,1.0693158288067168,0.00015506136348574098,True,0.0004782835769599476,True
ext_d_init10_dev,-1.0674070872098202,9.218103757185468e-12,True,2.6800783145891084e-10,True
med_k_traj_x28,1.0624229999972223,4.271767769721697e-12,True,1.3972240413464717e-10,True
med_k_qareaE_mag,1.058926585802752,2.4408061069548576e-06,True,1.1439001754982466e-05,True
med_k_traj_mag16,-1.0552753447197358,4.6482650436084993e-10,True,7.017092421601292e-09,True
med_k_init35_magr,-1.0552753447197358,4.6482650436084993e-10,True,7.017092421601292e-09,True
med_k_traj_x34,1.0521829081415992,0.0007122180109527091,True,0.0018574456431823144,True
med_k_traj_z27,-1.0485191454152751,2.123123534250274e-11,True,5.376296691569243e-10,True
med_d_traj_x25,1.044805131295306,2.8043018393080898e-11,True,6.879302949552658e-10,True
ext_d_traj_x4,1.0437827418106302,1.093588335392763e-12,True,4.769260240462884e-11,True
med_k_traj_mag17,-1.0428966340758945,2.0638657467335934e-10,True,3.484160454163163e-09,True
ext_d_traj_x32,1.0405348361488402,2.355059002991749e-07,True,1.4969403379340267e-06,True
med_k_traj_x35,1.040001720489924,0.002195311556559232,True,0.004952067735341945,True
med_k_traj_x36,1.0397368285964812,0.003647467441833684,True,0.007738545788755248,True
med_k_traj_x37,1.0387433046433387,0.0036108145936598742,True,0.007671148730779435,True
pair_xpeak_AVR_V2,-1.0378071154540915,9.592746785773071e-10,True,1.2677904807202318e-08,True
pair_xpeak_AVR_V4,-1.035487305396269,3.816750696571839e-16,True,6.658109548464209e-14,True
med_k_traj_mag41,1.0328764558909496,0.0007207199267976787,True,0.0018749897381337532,True
med_k_traj_x38,1.0321909910762872,0.003475555244100487,True,0.007423975147262265,True
med_k_traj_mag40,1.0306495358335914,0.0007323706664306011,True,0.0018911545169342824,True
med_d_traj_z26,-1.028972857711287,3.533028219463384e-10,True,5.60288313591668e-09,True
ext_k_traj_x28,1.0288546799380194,7.284614413820283e-11,True,1.4853044973633562e-09,True
med_k_traj_mag42,1.027595036020179,0.0005638051951937491,True,0.0015002951804308237,True
med_k_traj_x5,1.023350086935494,3.3183006025946835e-10,True,5.4573232810956814e-09,True
med_d_traj_z20,-1.0215660277213008,8.673537614915785e-11,True,1.7458274430022797e-09,True
med_k_traj_x39,1.0209042258764844,0.004243616859328806,True,0.008847912973633767,True
med_k_traj_mag39,1.0185837037066738,0.0006761298288311322,True,0.0017721599854171577,True
med_k_traj_mag43,1.0162631558764155,0.0003760645234063935,True,0.0010487056869414525,True
ext_d_traj_z22,-1.016213889741786,4.701946266847738e-11,True,1.0252855054098542e-09,True
ext_d_traj_z23,-1.0122839490707307,6.094899399504022e-11,True,1.293107034759637e-09,True
ext_d_traj_x5,1.0121363583653935,6.517946745629072e-11,True,1.3644235187516857e-09,True
med_k_traj_x4,1.0089987312443325,3.660656696243308e-12,True,1.2771624473559986e-10,True
ext_k_init35_magr,-1.0063275390199162,1.0348487949640848e-08,True,9.61368407155984e-08,True
ext_k_traj_mag16,-1.0063275390199162,1.0348487949640848e-08,True,9.61368407155984e-08,True
ext_k_traj_mag17,-1.005168310403951,2.9044922212203947e-09,True,3.195002527678381e-08,True
pair_ratio_V1_V2,1.0037213776224068,0.0052929729632065865,False,0.010848521608661019,False
ext_k_traj_x4,1.0031627806079078,1.5751105274784646e-10,True,2.9794259375195054e-09,True
med_k_traj_x40,1.0007836119810904,0.0055524506275628485,True,0.011321230500355418,True
ext_d_traj_x3,1.000200190856649,5.95245622816436e-14,True,4.0631983818339325e-12,True
med_k_traj_mag38,0.9976630290908629,0.0007225278927203317,True,0.0018749897381337532,True
med_d_traj_x33,0.997265995432247,1.651940367655335e-06,True,8.312648644932294e-06,True
pair_xpeak_I_II,-0.9963874579974555,3.8004372558376576e-07,True,2.268702088085598e-06,True
ext_k_traj_x5,0.994293559717999,2.7066016351184317e-09,True,3.0941193005145696e-08,True
med_k_traj_mag15,-0.9876487805317756,7.405205585954783e-09,True,7.272490153089629e-08,True
ext_d_traj_z24,-0.9816066266084682,1.646055959569958e-10,True,3.0403621841468634e-09,True
med_k_traj_mag44,0.9797570254326479,0.00012756729817428318,True,0.00040297919141574364,True
med_k_traj_x41,0.9795192970205765,0.007623230225043544,True,0.01511170638045248,True
med_k_traj_x27,0.9780836569946936,2.9003012665083243e-11,True,7.005343059104722e-10,True
med_d_init10_dev,-0.9776936628859485,1.816513108021161e-09,True,2.1937889073794022e-08,True
ext_d_qareaL_mag,0.9762965481505318,1.028008420275542e-05,True,4.117278622021941e-05,True
ext_d_w40_60_path,-0.9730269483566709,6.829927935100917e-12,True,2.0951009047389076e-10,True
med_d_traj_x2,0.9681006235476012,1.7141135682041956e-19,True,6.727895755201469e-17,True
ext_d_vgrad_mag,0.9671712675180149,6.631953352798119e-06,True,2.7914656203466613e-05,True
med_k_traj_mag37,0.9623620094914092,0.001157424724777823,True,0.0027992902681488016,True
ext_d_traj_x26,0.9609705232118662,4.293307237862135e-10,True,6.673754815290646e-09,True
med_d_traj_x6,0.9588661141722936,1.822204229320556e-10,True,3.1787340444814144e-09,True
med_k_traj_mag18,-0.9584671327278358,4.103622961701613e-09,True,4.3239517113231765e-08,True
ext_k_traj_mag18,-0.95638880199402,3.3566465134423514e-09,True,3.659677101461453e-08,True
med_k_traj_x42,0.9559629195419105,0.011098888723687604,True,0.02125031133681651,True
ext_k_traj_mag15,-0.9539490511741339,3.669474028602116e-08,True,2.9696258891264544e-07,True
ext_k_traj_z24,-0.9526537366056538,4.268060947028714e-10,True,6.673754815290646e-09,True
pair_xpeak_I_AVF,-0.952418577317168,8.320408718397083e-09,True,8.014136004836453e-08,True
ext_d_traj_z21,-0.9523401469285486,4.4270989122701753e-10,True,6.814260090455074e-09,True
med_k_traj_mag45,0.9520991881298643,8.3438427809642e-05,True,0.00027405508715719237,True
ext_k_traj_x33,0.9512819670546492,4.997421414156055e-07,True,2.8951850997140247e-06,True
med_d_qareaL_mag,0.9474211100823918,2.631054598377647e-05,True,9.60640864989048e-05,True
ext_d_qareaE_mag,0.9446758634966339,2.131582601418016e-08,True,1.8592137134590473e-07,True
ext_k_traj_z25,-0.9434604912981475,6.215335162147107e-10,True,9.205732268463167e-09,True
ext_k_traj_x3,0.9401332846238792,2.4466597164757725e-11,True,6.097231356931687e-10,True
med_k_qrsmax_mag,0.9381852304915286,8.921333012643436e-10,True,1.214278591459858e-08,True
ext_d_traj_x2,0.9362645078233687,2.7093873588896146e-14,True,2.363187863031497e-12,True
ext_k_traj_z23,-0.9314837677801362,8.099699422199784e-10,True,1.1253564683941294e-08,True
ext_k_init10_dev,-0.9311324874151823,7.693109223522208e-10,True,1.0980164982663515e-08,True
med_k_traj_x43,0.9306884315828445,0.018622088621735214,True,0.03409043389418036,True
pair_xpeak_III_AVL,-0.9305779795510031,6.339447870637027e-10,True,9.301806688691712e-09,True
med_k_init10_dev,-0.930264665713625,7.69083297420723e-09,True,7.499756378574752e-08,True
ext_k_traj_x27,0.928289346843893,1.1451642424637375e-09,True,1.4858742650149322e-08,True
med_k_traj_z28,-0.9249418292035831,8.083606615915122e-10,True,1.1253564683941294e-08,True
ext_d_traj_z25,-0.923938221822569,1.1745171339253885e-09,True,1.4991804067177723e-08,True
med_d_traj_z19,-0.9232005839493682,2.1697989134965756e-09,True,2.5422270852161372e-08,True
med_d_w40_60_path,-0.9228116615571982,3.8986018417914866e-11,True,8.870731726974832e-10,True
med_k_traj_mag46,0.9192995070422452,8.08363390219315e-05,True,0.0002683151210664534,True
med_k_traj_mag36,0.9140382461462992,0.0019083228176585084,True,0.004329576334861067,True
med_k_traj_x3,0.9090167163188101,1.1009837643591135e-13,True,6.914178040175233e-12,True
med_d_w40_60_az,-0.9065437997913149,3.201695243237782e-11,True,7.502479898333311e-10,True
ext_k_traj_z26,-0.9042298590291494,2.7440213103711585e-09,True,3.0941193005145696e-08,True
med_k_traj_z21,-0.9041338217169981,3.5880824830026014e-08,True,2.918802848867401e-07,True
med_d_traj_z27,-0.9028970522908689,1.7189602876439356e-08,True,1.516161602023022e-07,True
ext_k_traj_y16,-0.8990060857018902,2.7773764183224185e-12,True,9.910184038104993e-11,True
pair_xpeak_AVR_V5,-0.8946455963884343,4.2264982025762355e-14,True,3.0855102228967184e-12,True
ext_k_qarea_mag,0.8917916928912446,2.5305047124432683e-08,True,2.1591806513782233e-07,True
ext_d_traj_z20,-0.8903519784937547,3.388774376570574e-09,True,3.669224669804001e-08,True
med_k_traj_x6,0.8867886203639591,6.904793047282607e-08,True,5.11345522841212e-07,True
med_k_traj_mag47,0.8867109871060682,8.904971871759483e-05,True,0.0002900582124203815,True
ext_d_init15_dev,-0.8860935863749623,2.7407429316873205e-09,True,3.0941193005145696e-08,True
ext_k_traj_y15,-0.885961898406519,3.810067559315504e-12,True,1.300392623505509e-10,True
axisvar_initmag_std,0.885043124952397,6.094632714287871e-09,True,6.213359325605167e-08,True
pair_lag_AVR_V2,0.8847194903835435,0.0013989794070222005,True,0.003307827814796468,True
med_d_traj_x34,0.8830599036504636,1.7191595732619165e-05,True,6.567105912460363e-05,True
med_k_traj_x44,0.8818250338208297,0.14921558299524715,True,0.22059177523779477,False
ext_k_traj_z22,-0.8817393968136507,3.775791634591103e-09,True,4.060269086512351e-08,True
ext_k_traj_y17,-0.8817257437394764,7.072633627462554e-12,True,2.0951009047389076e-10,True
ext_d_traj_x1,0.8812938042357786,1.0042038538916813e-13,True,6.569166877541416e-12,True
ext_k_traj_x34,0.8810131505571763,1.369712429758459e-05,True,5.376121286801951e-05,True
ext_d_qrsmax_mag,0.8784708684839082,1.5390700705924702e-08,True,1.3807657204743875e-07,True
med_d_traj_x24,0.8776737387222718,4.032861259484795e-09,True,4.278102822561573e-08,True
ext_k_traj_mag19,-0.8763547778119565,4.0362908856155855e-08,True,3.233151372661464e-07,True
ext_k_init40_magr,-0.8763547778119565,4.0362908856155855e-08,True,3.233151372661464e-07,True
med_d_traj_x1,0.8739448878639681,2.228975325907049e-19,True,6.998982523348134e-17,True
pair_xpeak_III_V5,-0.8719251031481008,4.443649425932977e-08,True,3.4881254431222304e-07,True
ext_d_traj_x33,0.8714553429244184,5.913403307578132e-05,True,0.00020315192982270607,True
pair_ratio_V1_V4,0.8698723778536779,0.032466091179283924,False,0.055646029641349085,False
med_k_traj_x26,0.8674238581343955,8.971739911423153e-10,True,1.214278591459858e-08,True
ext_d_traj_x6,0.8671611919946569,6.2994452500438426e-09,True,6.380728414560537e-08,True
ext_k_traj_x2,0.864291615232387,4.557565102317147e-11,True,1.0077996071321016e-09,True
ext_d_traj_mag17,-0.8636771264953255,8.699839731090702e-09,True,8.278029319886304e-08,True
axisvar_initmag_range,0.8632993219030524,4.186183956965565e-09,True,4.381539208290624e-08,True
pair_lag_AVR_V4,0.8613377484014246,0.27662458152168357,True,0.37024773485851936,False
pair_lag_AVR_V5,0.8609478270629736,0.00123028332833698,True,0.0029579553223415904,True
ext_k_traj_x6,0.8601795387249395,9.140487124824753e-08,True,6.552769308664321e-07,True
med_k_traj_x45,0.8593860935625067,0.20516326799793483,True,0.2883128643260163,False
pair_corr_I_II,-0.8580348206620205,6.382859807396568e-05,True,0.0002169067077405327,True
il_dpol_V3,0.8563211865120006,2.604188106835148e-09,True,3.006305388037634e-08,True
il_dpol_V4,0.8557170145313697,1.6337387029975622e-10,True,3.0403621841468634e-09,True
ext_k_init30_magr,-0.8529972106212415,9.301320228367552e-08,True,6.607725230107266e-07,True
ext_k_traj_mag14,-0.8529972106212415,9.301320228367552e-08,True,6.607725230107266e-07,True
med_d_qrsmax_mag,0.8528308149797821,2.30768119511389e-08,True,1.9798139214911514e-07,True
med_k_traj_mag14,-0.8528060424155252,2.0808105366968971e-07,True,1.3334173643322975e-06,True
med_k_init30_magr,-0.8528060424155252,2.0808105366968971e-07,True,1.3334173643322975e-06,True
med_k_traj_mag48,0.8523033084140924,0.00012304036417020808,True,0.00038946244303876353,True
med_k_traj_mag35,0.8507261327679168,0.0031268689583011998,True,0.006790019729644376,True
il_dpol_V2,0.8487823592343386,1.261601498571183e-07,True,8.574521007605011e-07,True
ext_k_traj_y14,-0.8459271588818508,1.896643567515489e-11,True,4.881525247539866e-10,True
ext_d_traj_x0,0.8450449364006593,1.3575843689802883e-12,True,5.364618604646533e-11,True
med_d_qarea_az,-0.8411167681720949,1.16318409335777e-09,True,1.4968844480095895e-08,True
ext_d_traj_z26,-0.8409383027739499,2.199725248349879e-08,True,1.897565186763357e-07,True
ext_d_traj_mag16,-0.8401662818630005,9.859781639937338e-08,True,6.879936522089609e-07,True
ext_d_init35_magr,-0.8401662818630005,9.859781639937338e-08,True,6.879936522089609e-07,True
ext_d_traj_mag18,-0.8376219891894651,6.994079568330691e-09,True,7.038913411717426e-08,True
ext_k_traj_z27,-0.8375808181734631,2.7909492188443794e-08,True,2.330739507226423e-07,True
med_k_traj_x46,0.836761352081263,0.20508649762266584,True,0.2883128643260163,False
ext_k_traj_y18,-0.8324593048873813,6.679869633661373e-11,True,1.3799204374800468e-09,True
pair_lag_AVR_V1,0.8320961764986862,3.836006331255832e-06,True,1.706099133164775e-05,True
med_k_traj_mag19,-0.8295649514621314,9.614158664257475e-07,True,5.222916644596622e-06,True
med_k_init40_magr,-0.8295649514621314,9.614158664257475e-07,True,5.222916644596622e-06,True
ext_k_qrsmax_mag,0.824824999914789,1.2730400738854074e-09,True,1.598938332800072e-08,True
ext_d_traj_x25,0.8234736348490089,4.388879774427078e-08,True,3.4800713362881374e-07,True
med_k_traj_x15,-0.822904210502027,3.921545000406628e-09,True,4.188316769141773e-08,True
ext_d_traj_y16,-0.8218330560733804,8.586362454695883e-10,True,1.182507811743205e-08,True
il_pratio,-0.8210741441217374,4.5239797510972486e-11,True,1.0077996071321016e-09,True
med_d_traj_mag37,0.8208675977818256,0.003367863098422566,True,0.007223422219294302,True
med_d_init15_dev,-0.8198579281961914,1.3966685987237453e-07,True,9.291397033882543e-07,True
med_k_traj_x47,0.8185123160158947,0.17143667579674027,True,0.2480696599086472,False
med_k_traj_mag49,0.8172779006072832,0.00019408009096667144,True,0.0005814995091940347,True
ext_k_traj_x35,0.8150352906602063,0.00024549068318294957,True,0.0007204119113966932,True
med_d_traj_z18,-0.8149132857688923,7.196632138722702e-08,True,5.279772176539553e-07,True
med_k_traj_y16,-0.8145187040650934,1.7298008559760015e-10,True,3.1215946481406e-09,True
ext_d_traj_y17,-0.8134221263734833,1.7721613720716378e-09,True,2.156816553606567e-08,True
med_k_traj_x16,-0.8122820529660044,1.921005571057477e-09,True,2.2848323837577566e-08,True
med_d_traj_x0,0.8122299078400745,4.467594955648743e-18,True,8.863442235351567e-16,True
med_d_traj_mag36,0.8119736259425756,0.004019833841008824,True,0.008414852173845138,True
ext_d_traj_z19,-0.8117761636954298,3.5683099961734765e-08,True,2.9178368197876864e-07,True
med_d_traj_mag38,0.8107561458848975,0.0038638569470277138,True,0.008109967121435175,True
ext_k_traj_x16,-0.8045370624860915,3.3369620062750663e-10,True,5.4573232810956814e-09,True
pair_ratio_I_AVR,0.8035632695213715,0.0001768576778814621,True,0.0005350029947473902,True
med_k_traj_x2,0.8035055895856883,4.323644898326612e-14,True,3.0855102228967184e-12,True
ext_k_traj_x1,0.8024981057856101,7.170760531873504e-10,True,1.0424161143556852e-08,True
ext_k_traj_x15,-0.8017095585550194,9.609367337943158e-10,True,1.2677904807202318e-08,True
ext_k_traj_x26,0.8005395755293527,4.918082937966232e-08,True,3.766531811027797e-07,True
ext_d_traj_y15,-0.7994050724181229,1.9193613936320583e-09,True,2.2848323837577566e-08,True
med_k_traj_x48,0.7990009940864122,0.18475117244423078,True,0.2634508090258332,False
med_k_traj_y17,-0.7962602620395042,3.49282247765541e-10,True,5.60288313591668e-09,True
ext_d_traj_x34,0.7956421878971311,0.001090100526262153,True,0.0026575432084341307,True
axisvar_initmag_iqr,0.7945019419030303,9.021991262115075e-06,True,3.650651103484708e-05,True
med_k_traj_y15,-0.7932565534369522,1.9635247614095587e-10,True,3.3876196433109968e-09,True
ext_k_w20_40_magr,-0.7896364156068656,1.2865621299284266e-05,True,5.0751320200694216e-05,True
pair_xpeak_III_V6,-0.7891525865821215,8.856440529568696e-08,True,6.378262216249015e-07,True
pair_ratio_V3_V4,0.7888083357253575,0.41808121629384276,False,0.5180643327398051,False
med_d_traj_mag39,0.7872342716921492,0.003930333565921993,True,0.008238482908541426,True
med_d_traj_mag35,0.7848165358244258,0.00646161496508526,True,0.013039505777871283,True
med_k_traj_mag50,0.7846332600397988,0.000232629858673378,True,0.0006878133297875771,True
med_k_traj_z29,-0.7827317761586264,6.09039403935249e-08,True,4.553294591325433e-07,True
med_d_traj_x35,0.782388309517767,0.00012914838420854442,True,0.0004071545445932023,True
ext_k_traj_mag20,-0.7813633322931226,1.1274945552886517e-06,True,5.921874065881723e-06,True
ext_k_traj_y13,-0.7812966183309364,3.1507642125413375e-10,True,5.262446610308404e-09,True
pair_corr_II_V6,-0.7812811733546873,0.0042830258116811175,True,0.008906424535548813,True
pair_xpeak_III_V4,-0.7809595026060124,5.578012464297988e-06,True,2.3927539805868417e-05,True
med_k_traj_mag34,0.7782471330123721,0.005280832929597437,True,0.0108377878424418,True
pair_lag_II_V5,-0.7761931729664688,4.225968005497964e-06,True,1.8532876448692188e-05,True
ext_d_traj_y18,-0.7760614203374631,1.0663383916669785e-08,True,9.847948675983271e-08,True
ext_d_traj_mag19,-0.7744707780601335,1.2805910270745809e-07,True,8.628875160974643e-07,True
ext_d_init40_magr,-0.7744707780601335,1.2805910270745809e-07,True,8.628875160974643e-07,True
med_k_traj_x49,0.7742683499440983,0.23306302297466142,True,0.3201303115225008,False
med_d_traj_z43,0.7727444944205837,0.00794769056936351,True,0.015695439237610957,True
med_d_traj_z44,0.769920665272882,0.0007394991367283475,True,0.001903301056825419,True
med_k_w20_40_magr,-0.7696258733237562,6.588551465387325e-05,True,0.0002224521677560882,True
pair_lag_V1_V5,0.7694954923234053,0.010772560449801103,True,0.02070124835518694,True
ext_k_qareaL_mag,0.7687720517361566,1.0713199525362722e-05,True,4.268965293101389e-05,True
ext_k_init15_dev,-0.7686267588048545,4.4311775040682573e-08,True,3.4881254431222304e-07,True
med_k_traj_z20,-0.7679680466409837,2.701361870725111e-06,True,1.2328889933251233e-05,True
med_d_traj_z42,0.7672166153504881,0.022136081461157496,True,0.03993666930394259,True
ext_d_traj_mag15,-0.7658875468572179,6.583642842551617e-07,True,3.6915425938593e-06,True
med_d_traj_z45,0.7655787279236842,0.0002181031868323283,True,0.0006473005733965131,True
med_k_init15_dev,-0.7652399909019848,1.710947804335912e-07,True,1.1146008517872954e-06,True
ext_k_traj_x0,0.7621283260779286,1.7163150983362087e-08,True,1.516161602023022e-07,True
med_k_traj_x14,-0.7611566901326183,2.992407769806134e-08,True,2.485756718833667e-07,True
med_d_traj_z46,0.7610104377408347,3.155145767646809e-05,True,0.00011335420721294029,True
ext_k_init35_el,-0.7574729725689795,6.80737133818655e-08,True,5.065200474385253e-07,True
med_d_traj_z28,-0.7572421169511592,8.939379855667265e-07,True,4.924500481893897e-06,True
ext_k_traj_x36,0.7571381428542944,0.002216622108681392,True,0.004988756123530878,True
med_d_traj_z41,0.7567211375619205,0.053402044099921026,True,0.08862707107492179,False
med_d_traj_mag40,0.7556958891684459,0.003502431126537345,True,0.007471218571553848,True
ext_k_traj_y19,-0.7534033920036102,2.0884828904130283e-09,True,2.4653519834198908e-08,True
med_d_traj_z47,0.752592866634969,4.638334993158618e-06,True,2.0116535743809476e-05,True
med_k_traj_mag51,0.7503288660065474,0.00026193775397026877,True,0.0007601520771410758,True
pair_ratio_I_II,0.7498832758327842,0.0035198591383912665,True,0.007489646136142233,True
ext_k_traj_x17,-0.7481546166347084,7.897936695671183e-10,True,1.1170955506489872e-08,True
ext_k_traj_z28,-0.7479868105372461,4.960377917037905e-07,True,2.8843678999072265e-06,True
ext_d_traj_y14,-0.7454016767173226,2.162241330924373e-08,True,1.875535298094622e-07,True
ext_k_traj_x14,-0.7427068645787968,7.4114549330849725e-09,True,7.272490153089629e-08,True
med_k_traj_x50,0.7422853657705024,0.28830894291575593,True,0.38165686372490454,False
med_d_traj_z48,0.7411123756836253,1.1070831679871608e-06,True,5.872028965337305e-06,True
ext_k_w20_40_el,-0.740965504982177,2.5990015213540563e-06,True,1.1980223227454622e-05,True
pair_lag_II_V6,-0.739568184355208,0.00023537788996842512,True,0.0006946302391925329,True
ext_d_planarity,-0.7391102612188613,1.8060536942545995e-10,True,3.1787340444814144e-09,True
med_d_traj_z40,0.7390395068105641,0.1348771441042711,True,0.20302695708888363,False
ext_k_qareaE_mag,0.7388199274142324,1.0278884737001823e-05,True,4.117278622021941e-05,True
pair_lag_I_V3,-0.7386209710672441,1.1355236929801037e-06,True,5.922831222520806e-06,True
pair_corr_I_AVF,-0.7375492853054797,3.311677946867823e-06,True,1.4812918451801944e-05,True
med_k_traj_x25,0.7360762698478868,8.37437622213306e-08,True,6.08693086516153e-07,True
ext_d_traj_z27,-0.7359054995398745,6.171294562969849e-07,True,3.4852275049865697e-06,True
med_k_traj_y18,-0.7356118767908575,2.9100978436815824e-09,True,3.195002527678381e-08,True
med_d_traj_mag34,0.7348021903111494,0.011617945554725687,True,0.022163031009622514,True
med_k_traj_y14,-0.7318172141868196,7.344424235875837e-10,True,1.0578666101215655e-08,True
med_d_planarity,-0.7317255132417887,1.0998676097323649e-10,True,2.131842157135571e-09,True
pair_lag_AVR_V3,0.7310375058412385,0.3946765503988494,True,0.4969063224748946,False
ext_d_traj_x35,0.7309923933720511,0.006692043943903702,True,0.013435433493515104,True
med_d_traj_z49,0.7269979254232628,1.848301881649411e-07,True,1.1991049397477585e-06,True
med_k_traj_x17,-0.7268674305043517,1.244688945528962e-08,True,1.1361404909770176e-07,True
med_d_traj_x7,0.7246893724182605,1.3398588563056854e-07,True,8.9513974655316e-07,True
med_k_traj_x1,0.7216387400476149,2.279435166327888e-13,True,1.2826982178404381e-11,True
pair_lag_II_V1,-0.7197103071431706,4.749416811488696e-05,True,0.00016570187542305005,True
ext_d_traj_z41,0.719424219156653,0.0014034491006156824,True,0.0033134061473182276,True
ext_d_traj_z40,0.7190841333646444,0.0051921179884233185,True,0.01068365038247,True
med_d_traj_mag41,0.7187698838665777,0.002909359313040286,True,0.006370563628275103,True
ext_d_traj_z18,-0.7182682208625413,7.728543301718871e-07,True,4.272469360457263e-06,True
pair_xpeak_AVR_AVL,-0.7166152780363738,7.500950344728532e-07,True,4.176061007526169e-06,True
