feature,d,p_raw,ci_excl0,p_FDR,gate
wptdb4_b1_V3_relenergy,1.408641153427175,3.5285241915357757e-17,True,3.88461407076503e-15,True
dwtdb4_D6_AVL_p99,1.407021105823241,2.96186005117449e-17,True,3.88461407076503e-15,True
swtcoif3_D6_V3_std,1.403558708768231,2.821810981874451e-08,True,1.862841972730838e-07,True
dwtdb4_A6_V1_p95,1.400907575010186,3.6658351112633396e-10,True,3.970527899731981e-09,True
dwtdb4_D6_V3_mad,1.4004830620660806,0.0006107279230690978,True,0.001825616802292572,True
swtdb4_D6_AVL_p99,1.3925657744717195,8.431707853206795e-17,True,7.032044349574467e-15,True
swtdb4_D5_I_hjmob,-1.3914804433464263,1.6525635664072615e-15,True,7.801347251228242e-14,True
swtsym4_D5_I_hjmob,-1.3913441579110613,1.7622772811038896e-15,True,8.24152851835875e-14,True
swtcoif3_D5_AVR_hjmob,-1.3905928959573925,2.418880784341126e-16,True,1.5321619550434172e-14,True
swtcoif3_D5_AVR_hjcomp,1.3799910939835258,2.2150759049627715e-10,True,2.6080564302196965e-09,True
swtcoif3_D6_I_maxabs,1.3731586624092311,2.932230729578846e-09,True,2.520739655028492e-08,True
swtdb4_D5_AVR_hjmob,-1.3720666888471933,2.1709022934893798e-16,True,1.3938875799364504e-14,True
swtsym4_D5_AVR_hjmob,-1.3718727128884503,2.1599890548102476e-16,True,1.3938875799364504e-14,True
swtdb4_D5_AVL_hjmob,-1.3683356011626988,3.070213635047086e-17,True,3.88461407076503e-15,True
swtsym4_D5_AVL_hjmob,-1.3680636454802424,3.210389398628662e-17,True,3.88461407076503e-15,True
swtsym4_D6_V3_p95,1.366944844413867,9.145235537441655e-09,True,6.923261517300762e-08,True
swtcoif3_D5_AVL_hjmob,-1.361446993472297,7.762348279848503e-17,True,6.65331234170784e-15,True
swtcoif3_D5_V1_mad,1.3597657341746219,0.05235632914036048,True,0.09516566328309621,False
swtdb4_D6_V3_p95,1.3464246319562658,6.3732939459594655e-09,True,4.96759546815906e-08,True
swtdb4_cohD5D4_V4,1.345470576613087,8.905346986922174e-16,True,4.412114487382035e-14,True
swtdb4_D5_V1_mad,1.3453324163442186,0.02079414384570568,True,0.04383062165286909,True
swtsym4_cohD5D4_I,1.341068035094884,8.446555505503734e-14,True,2.1786888530691075e-12,True
swtcoif3_D5_I_hjmob,-1.3377458121216348,3.4540197623019215e-15,True,1.5029491209181577e-13,True
swtsym4_D6_V3_mad,1.3317686725870408,0.0927348378669815,True,0.15485140863987532,False
swtdb4_A6_I_p95,1.3310858168359399,7.650129475204749e-12,True,1.3671874247830202e-10,True
swtsym4_D6_I_maxabs,1.3289513140796176,4.528364383983915e-09,True,3.678560937898622e-08,True
dwtdb4_D6_V1_p99,1.3250890335886136,8.149783879249471e-08,True,4.93125979827864e-07,True
swtsym4_cohD5D4_V2,1.3240561290162427,3.552676642524174e-11,True,5.306744453489841e-10,True
swtcoif3_D5_V3_mad,1.3235977489023754,0.03259629732780696,True,0.06406593551781069,False
swtsym4_A6_I_p95,1.3234462349170977,1.1108741832416139e-11,True,1.930143893382304e-10,True
swtsym4_D6_V3_relenergy,1.3229916578170096,2.7337285472002195e-16,True,1.6682411768524266e-14,True
swtdb4_D6_V3_relenergy,1.3229916578166987,2.7337285472002195e-16,True,1.6682411768524266e-14,True
swtcoif3_A6_I_p95,1.3221349414455932,9.508851715363705e-12,True,1.675432886749295e-10,True
dwtdb4_A6_I_p95,1.320490200379115,1.3526156709705999e-11,True,2.3179756224441374e-10,True
dwtdb4_D6_AVL_logenergy,1.3139315843833008,2.33574796863844e-17,True,3.7703493016344365e-15,True
swtcoif3_D6_V3_p95,1.3112138133604885,1.734177947108976e-08,True,1.2119869339851e-07,True
dwtdb4_A6_V2_mad,1.3093300097051266,5.224596234800564e-05,True,0.0001905530580097815,True
swtcoif3_cohD5D4_V4,1.308890762153749,7.160726236902093e-15,True,2.7145662188983387e-13,True
dwtdb4_D6_AVL_maxabs,1.3060805569529048,5.096267749009072e-17,True,4.636677057462072e-15,True
wptdb4_b1_AVL_maxabs,1.3060805569529048,5.096267749009072e-17,True,4.636677057462072e-15,True
swtdb4_A6_AVL_p95,1.3059436574576617,1.866564771264009e-17,True,3.7361160461620406e-15,True
swtcoif3_D6_V3_relenergy,1.303624523627692,7.789415530771993e-16,True,3.977370950610516e-14,True
swtsym4_A6_AVL_p95,1.3010077654153414,2.645457976081788e-17,True,3.88461407076503e-15,True
swtsym4_cohD5D4_V3,1.3007568218126533,4.6510787016741294e-11,True,6.630768610591836e-10,True
swtcoif3_A6_AVL_p95,1.3005205406034304,3.100163609590358e-17,True,3.88461407076503e-15,True
wptdb4_b1_V2_energy,1.2974873246493737,3.913067309004886e-07,True,2.083083916410686e-06,True
dwtdb4_D6_V2_energy,1.2974873246493737,3.913067309004886e-07,True,2.083083916410686e-06,True
swtcoif3_A6_AVL_std,1.2966124278278714,1.953765410946023e-16,True,1.3938875799364504e-14,True
swtsym4_D6_V2_energy,1.2963113482062663,7.336523045033098e-07,True,3.6456763969558708e-06,True
swtdb4_D6_V2_energy,1.29631134820582,7.336523045033098e-07,True,3.6456763969558708e-06,True
swtcoif3_A6_AVL_logenergy,1.2954754589468953,2.0003209795702108e-16,True,1.3938875799364504e-14,True
swtsym4_D6_AVL_logenergy,1.2943407194591936,3.5998830895266354e-17,True,3.88461407076503e-15,True
swtdb4_D6_AVL_logenergy,1.2943407194591325,3.5998830895266354e-17,True,3.88461407076503e-15,True
swtcoif3_D6_V1_p99,1.2940871337706155,3.7269430437678453e-08,True,2.400208879152419e-07,True
swtdb4_A6_V2_mad,1.2932999500181606,6.455232932704529e-05,True,0.00023138958162789014,True
swtsym4_A6_AVL_logenergy,1.2919760542049574,2.1727264435460257e-16,True,1.3938875799364504e-14,True
swtdb4_A6_AVL_logenergy,1.291976054204898,2.1727264435460257e-16,True,1.3938875799364504e-14,True
dwtdb4_A6_AVL_logenergy,1.2886385278906152,2.0796271407044049e-16,True,1.3938875799364504e-14,True
swtsym4_A6_AVL_std,1.2886259111263352,2.1311507871176857e-16,True,1.3938875799364504e-14,True
swtdb4_A6_AVL_std,1.288625911126208,2.1311507871176857e-16,True,1.3938875799364504e-14,True
swtcoif3_D6_AVL_logenergy,1.2849914421795001,3.996634776014375e-17,True,3.999832083835187e-15,True
swtcoif3_D6_AVL_maxabs,1.2816739165526205,1.2520042302843787e-16,True,1.0270539620234477e-14,True
dwtdb4_A6_AVL_std,1.2813156619598156,2.035098106145785e-16,True,1.3938875799364504e-14,True
swtsym4_cohD6D5_V3,1.2774298421002481,2.0214381262102707e-15,True,9.280070076657059e-14,True
swtsym4_cohD6D5_V1,1.2750293556031855,5.488759867127888e-11,True,7.629376215307764e-10,True
swtdb4_D6_I_maxabs,1.273436742580867,2.9169523711405753e-09,True,2.512294262510747e-08,True
swtsym4_cohD6D4_V4,-1.2728984482081003,6.737457086216231e-16,True,3.475694356641858e-14,True
dwtdb4_A6_AVL_p95,1.264559351828735,1.2928106393597346e-17,True,2.8127062779809186e-15,True
swtsym4_D5_AVR_hjcomp,1.2637235472538009,1.1905090666214443e-09,True,1.1282779108662325e-08,True
swtcoif3_D6_V3_mad,1.2631483439691389,0.030346003043678595,True,0.06026246032197424,False
swtdb4_D5_AVR_hjcomp,1.2627176571389163,1.0825261178308757e-09,True,1.0337711247377294e-08,True
swtsym4_D6_AVL_maxabs,1.262193537658883,2.910712665353954e-16,True,1.7548441177627935e-14,True
swtsym4_D6_V1_p99,1.2618157448246412,7.811428161122747e-08,True,4.732250183808502e-07,True
dwtdb4_D5_V1_mad,1.2594810045704103,0.020395104109506575,True,0.04326286602966126,True
swtcoif3_A6_I_std,1.2593853693388588,2.97445870604709e-11,True,4.710187140841657e-10,True
swtsym4_cohD6D5_V5,1.2554735960136973,3.9517474013188946e-16,True,2.2993655809534592e-14,True
swtdb4_D6_AVL_qrsonwe,1.2546385406880423,4.559564928923822e-18,True,2.07418753675771e-15,True
swtsym4_A6_I_std,1.2521618103159748,3.7569125154598084e-11,True,5.545601836979612e-10,True
swtdb4_A6_I_std,1.2521618103157597,3.7569125154598084e-11,True,5.545601836979612e-10,True
swtcoif3_cohD6D4_V4,-1.2443886979589613,9.980344270459512e-14,True,2.535108767988802e-12,True
swtdb4_D6_I_qrsmax,1.2428092299985625,9.679046456013118e-09,True,7.283300521186412e-08,True
dwtdb4_A6_I_std,1.2423332640017932,5.932405741708322e-11,True,8.088762488149439e-10,True
swtsym4_A6_V2_mad,1.241315266621658,2.8378864975135278e-05,True,0.00010669259228818703,True
swtdb4_D6_AVL_qrswe,1.238203623668615,2.693811572858638e-18,True,1.840234113435607e-15,True
swtsym4_D6_V4_relenergy,1.2336887013993858,1.0284349221480185e-17,True,2.679123238499038e-15,True
swtdb4_D6_V4_relenergy,1.2336887013989457,1.0284349221480185e-17,True,2.679123238499038e-15,True
swtcoif3_A6_V2_mad,1.2329042419852467,2.781255741274647e-05,True,0.00010479972687754769,True
swtdb4_D6_V1_p99,1.2260101299268162,4.9541153776320485e-08,True,3.094930505576875e-07,True
swtcoif3_cohD5D4_V3,1.2172788277622768,3.22859938979061e-09,True,2.7429391080665898e-08,True
dwtdb4_D5_V4_hjcomp,-1.2162443907570204,4.741920912252657e-17,True,4.563186970175441e-15,True
swtdb4_D5_V1_skew,1.2161233610602933,2.4736731189133406e-13,True,5.86647406968832e-12,True
swtsym4_D6_V5_relenergy,1.2151672543107814,6.601563772969176e-17,True,5.7954780912171505e-15,True
swtdb4_D6_V5_relenergy,1.215167254310306,6.601563772969176e-17,True,5.7954780912171505e-15,True
swtdb4_D6_AVR_qrsonwe,1.213717400696247,1.0357678304524495e-08,True,7.772895706689921e-08,True
swtsym4_cohD6D5_V2,1.211633560328092,9.539867220222192e-13,True,2.0227752360166037e-11,True
swtdb4_A6_AVL_mad,1.2113404356511013,2.6880529408813808e-12,True,5.173468044680934e-11,True
swtsym4_D5_V3_mad,1.2088908475757412,0.35254865580912165,True,0.44571841174048626,False
swtcoif3_D6_V2_energy,1.2088664134244267,4.7584617412180467e-07,True,2.477360682429451e-06,True
swtdb4_D6_AVL_maxabs,1.2081226100558389,5.344138806967182e-16,True,2.84490112660253e-14,True
dwtdb4_A6_AVL_mad,1.2069241474974715,4.470367988701986e-12,True,8.315881567087263e-11,True
swtsym4_cohD6D4_I,-1.2040730388959153,3.7509844325834976e-11,True,5.545601836979612e-10,True
swtcoif3_D6_V4_relenergy,1.2028833330304978,7.844632856929708e-17,True,6.65331234170784e-15,True
swtcoif3_D6_V3_p99,1.2024062364165908,4.3753969615680955e-09,True,3.560079088729553e-08,True
swtdb4_D6_V3_qrspolsigned,-1.2010769391447873,4.790217168340949e-09,True,3.847551638904993e-08,True
swtsym4_cohD6D5_V4,1.1988212392468445,4.453191751772353e-16,True,2.4221490788987886e-14,True
swtdb4_D5_I_qrs2mid,1.1984061864026212,1.2421119562508682e-13,True,3.092302601532012e-12,True
dwtdb4_D6_V3_p99,1.1982296101125658,3.096282718410774e-09,True,2.63948870918697e-08,True
swtdb4_cohD5D4_V3,1.1947998094159313,1.3427539539600473e-09,True,1.2512366453661224e-08,True
swtsym4_cohD5D4_V5,1.1911697378027821,4.625142696804845e-16,True,2.4886251671840267e-14,True
dwtdb4_D6_V4_relenergy,1.1903967084669755,3.1857752117486726e-15,True,1.4337398672007332e-13,True
wptdb4_b1_V4_relenergy,1.1898844590970121,3.209010094454079e-15,True,1.4337398672007332e-13,True
swtdb4_cohD6D4_V1,1.186404975653706,2.375842068865841e-09,True,2.0930834001064556e-08,True
swtsym4_D5_V2_skew,-1.1858537212607576,1.2475387728104345e-11,True,2.1600982765202126e-10,True
swtdb4_D5_V2_qrs2mid,1.1841799951002803,7.681103201901085e-07,True,3.805568358644854e-06,True
swtcoif3_A6_AVL_mad,1.1836526078471388,1.953820844237394e-11,True,3.226706107116805e-10,True
swtcoif3_D6_V5_relenergy,1.1831452151535657,8.747176710315858e-16,True,4.412114487382035e-14,True
swtdb4_cohD6D5_V5,1.182105917401914,6.221645663099813e-16,True,3.277169989279102e-14,True
swtdb4_cohD5D4_I,1.1810145553827691,7.417240323492322e-12,True,1.330317941890881e-10,True
swtdb4_cohD6D5_V3,1.180470123905256,1.8896093383934e-14,True,6.566392450917064e-13,True
swtdb4_D5_AVR_skew,1.176370653011593,2.650387191985531e-12,True,5.1206708527782224e-11,True
dwtdb4_D4_V3_mad,1.1749351206313738,0.5778408155867305,True,0.656864025714675,False
swtcoif3_cohD5D4_V2,1.1689264359808165,7.935436605968166e-10,True,8.087357388241285e-09,True
swtsym4_D6_V3_p99,1.1683486148951772,1.26373739985373e-08,True,9.164843404156614e-08,True
swtsym4_D4_V3_mad,1.1586650915639123,0.9693491945928857,True,0.9753917896124674,False
dwtdb4_D6_V4_p95,1.1542975539933626,7.395451757293151e-10,True,7.567861062064403e-09,True
swtdb4_cohD5D4_V2,1.1499548976414573,3.286682545608281e-10,True,3.606701635575403e-09,True
swtdb4_D5_I_qrson2mid,1.148446374620244,3.267720917218537e-12,True,6.24109750754258e-11,True
swtsym4_cohD5D4_AVL,1.1481566327800437,3.425863775714258e-13,True,7.722082132285653e-12,True
swtdb4_D6_AVR_p95,1.1479040978178976,5.246132337921308e-07,True,2.684217404801454e-06,True
swtdb4_D6_AVR_qrswe,1.1477300319702999,1.0251645121051409e-06,True,4.951663338392012e-06,True
dwtdb4_D6_AVL_energy,1.1441501984258367,2.33574796863844e-17,True,3.7703493016344365e-15,True
wptdb4_b1_AVL_energy,1.1441501984258367,2.33574796863844e-17,True,3.7703493016344365e-15,True
dwtdb4_D5_I_hjmob,1.1426813646773601,1.6139072150578466e-12,True,3.230396681659786e-11,True
swtdb4_D6_V4_p95,1.142012605058828,3.3140142688448965e-10,True,3.628736849299751e-09,True
swtdb4_cohD6D4_V2,1.1402514036720006,6.166686967195569e-08,True,3.804944708242494e-07,True
swtsym4_A6_AVL_mad,1.1391751037948241,1.473474110031397e-10,True,1.7983571820968562e-09,True
swtsym4_cohD6D4_V5,-1.137854479044771,3.694539255114368e-15,True,1.5667351214061268e-13,True
dwtdb4_D6_V2_mad,1.1351834615283074,0.0009568018568255577,True,0.00275955993749573,True
swtdb4_cohD6D5_V4,1.134789539619923,4.310540937957863e-15,True,1.7334337178047886e-13,True
swtcoif3_A6_III_logenergy,1.1344511248315405,2.852697484303198e-14,True,8.866396404629319e-13,True
swtdb4_D6_V3_p99,1.132805331764721,1.3083339884089159e-08,True,9.460842887280657e-08,True
swtsym4_A6_III_logenergy,1.1306886209587963,3.1468840592484186e-14,True,9.208776510221687e-13,True
swtdb4_A6_III_logenergy,1.130688620958777,3.1468840592484186e-14,True,9.208776510221687e-13,True
dwtdb4_A6_III_logenergy,1.128507704095865,2.9608565561335395e-14,True,8.979470428419533e-13,True
swtcoif3_cohD5D4_I,1.1257683190688392,8.028582509464718e-11,True,1.0458956105283481e-09,True
swtcoif3_cohD6D5_V3,1.1254311273231816,7.609075431612419e-14,True,2.025309226584497e-12,True
swtcoif3_D4_V5_relenergy,-1.12483359933012,3.263174244726894e-16,True,1.9210498730133385e-14,True
swtsym4_D6_V4_p95,1.1245242854960258,9.70822167515546e-10,True,9.496604891463985e-09,True
swtdb4_D6_AVL_qrsmax,1.1243392247729243,1.1765481880895515e-15,True,5.772006993333447e-14,True
swtcoif3_cohD6D5_V5,1.1236909048288735,8.866141411154624e-16,True,4.412114487382035e-14,True
dwtdb4_D6_AVL_relenergy,1.1228624943918721,1.240813809901078e-13,True,3.092302601532012e-12,True
swtsym4_D4_V5_relenergy,-1.122783170783214,4.076087052343564e-16,True,2.3178113193099084e-14,True
swtdb4_D4_V5_relenergy,-1.1227831707830807,4.076087052343564e-16,True,2.3178113193099084e-14,True
wptdb4_b1_AVL_relenergy,1.1223007414901627,1.2621048368475501e-13,True,3.126521090883733e-12,True
swtcoif3_D6_AVR_energy,1.1220823566330014,2.859496560732382e-06,True,1.2662761760977736e-05,True
dwtdb4_D6_III_p95,1.120169977014389,4.1717259984454246e-11,True,6.015941468651558e-10,True
swtsym4_cohD6D5_AVL,1.1190131777259558,4.553862131754224e-12,True,8.439824484184496e-11,True
swtdb4_D6_V2_mad,1.1183416255991299,0.0025357711584274123,True,0.006756655418940773,True
swtdb4_D5_V3_mad,1.1167632854857246,0.4064210190941995,True,0.5007955625578365,False
dwtdb4_D5_AVL_hjmob,1.1148572396811947,5.495982219322981e-14,True,1.5110931332688021e-12,True
swtdb4_D4_V3_mad,1.11443434084172,0.7144587376647414,True,0.7731122527311841,False
dwtdb4_D6_AVR_p95,1.1127675911120247,4.836191775053807e-07,True,2.512936231772932e-06,True
swtdb4_D4_AVR_skew,1.110932532809031,2.813479302784551e-10,True,3.1607627454441735e-09,True
swtdb4_D6_V1_qrs2mid,1.1095906963011672,3.910913629767927e-06,True,1.6755318324793413e-05,True
swtdb4_cohD6D5_V1,1.1055126530901342,2.98401465920077e-10,True,3.325922099300266e-09,True
swtsym4_cohD6D5_I,1.1020769307389051,3.657050625992275e-08,True,2.3612750106406896e-07,True
swtcoif3_D4_V4_relenergy,-1.0970926823643583,3.0798285293365373e-15,True,1.4010419964363665e-13,True
swtcoif3_cohD6D4_I,-1.096828011881931,2.761548009684782e-09,True,2.3949369567526256e-08,True
dwtdb4_D6_I_logenergy,1.095986281002575,6.573984493646453e-11,True,8.748994256969908e-10,True
swtsym4_D4_V4_relenergy,-1.0958498123783644,3.9361832093116536e-15,True,1.6413883982829596e-13,True
swtdb4_D4_V4_relenergy,-1.0958498123781952,3.9361832093116536e-15,True,1.6413883982829596e-13,True
swtdb4_D5_V3_qrs2mid,1.093244646913249,2.7226699316973284e-07,True,1.5071062321032557e-06,True
swtcoif3_D6_AVL_energy,1.092015816209789,3.996634776014375e-17,True,3.999832083835187e-15,True
swtsym4_D6_III_p95,1.0919385624888955,4.28087573156639e-11,True,6.155604069183395e-10,True
swtsym4_D6_V2_skew,-1.089268922249155,5.222179049465754e-08,True,3.2421568192961085e-07,True
dwtdb4_D6_V2_std,1.0883404961568017,4.592225592691417e-07,True,2.4112798390165637e-06,True
wptdb4_b1_AVR_energy,1.0878018903216473,1.1309762559244244e-06,True,5.420886192189482e-06,True
dwtdb4_D6_AVR_energy,1.0878018903216473,1.1309762559244244e-06,True,5.420886192189482e-06,True
dwtdb4_D5_I_hjcomp,-1.0874706217739536,4.7778275043695434e-12,True,8.82223204127867e-11,True
dwtdb4_D5_AVR_hjmob,1.086995723610676,8.672940879897934e-11,True,1.1128050298207502e-09,True
swtdb4_cohD6D5_V2,1.0863734616590166,1.6337313196163942e-11,True,2.7525897385051976e-10,True
swtsym4_D6_AVR_p95,1.0859567933215606,3.831368882713397e-07,True,2.048308748835239e-06,True
dwtdb4_D6_III_std,1.0846853160150527,3.9551349680873286e-11,True,5.753341680322381e-10,True
swtcoif3_A6_I_logenergy,1.084194798737428,3.0510279784208986e-11,True,4.801051573590622e-10,True
dwtdb4_D6_V3_maxabs,1.0836172450854256,7.164681735152719e-09,True,5.498783343973037e-08,True
wptdb4_b1_V3_maxabs,1.0836172450854256,7.164681735152719e-09,True,5.498783343973037e-08,True
swtdb4_D6_AVR_energy,1.0835338263331307,2.083114008517241e-06,True,9.402604347484404e-06,True
swtsym4_D6_AVR_energy,1.0835338263328989,2.083114008517241e-06,True,9.402604347484404e-06,True
swtcoif3_cohD6D5_V4,1.0835059084779395,3.835238025356854e-14,True,1.0904279022094148e-12,True
swtdb4_D6_AVL_qrspolsigned,-1.0833759445877529,0.0004890930378772285,True,0.0014905125222519193,True
wptdb4_b11_V4_relenergy,-1.0822294269767871,1.1906752062199808e-15,True,5.784600710606586e-14,True
wptdb4_b11_V5_relenergy,-1.0800741516554506,6.434203459872669e-16,True,3.3538285534586285e-14,True
