feature,d,d_ptb,d_nin,p_raw,ci_excl0,cross_ok,p_FDR,gate
ext_II_vel20,1.1498617239305244,0.0072976264108311475,2.197034839601946,0.0002197200111929773,False,False,0.0007186299924444128,False
ext_V6_on1_slope,1.1476645528307923,1.574821257721031,-0.02510950628131332,9.95098556858198e-18,False,False,2.3029423744432586e-16,False
ext_I_qrswidth_ms,1.1443950016817062,0.858094873393478,1.345418012639615,3.695034909119514e-22,True,True,1.348947955554617e-20,True
med_AVL_qrswidth_ms,1.132029783716502,0.9222426751137348,1.2985526587133889,5.428605305347195e-20,True,True,1.5989710172113557e-18,True
ext_II_on0_slur,1.1297334953239182,1.2326742492979914,0.9714082315996216,5.756048003752881e-30,True,True,4.521114068402263e-28,True
med_V5_on0_slur,1.1144592016833004,1.1859378251604518,0.9968618230556451,3.4909536628034385e-40,True,True,2.585300541139004e-37,True
ext_V2_on1_slur,1.1118639081729178,0.971203569391038,1.153937310857619,1.4436352539191107e-20,True,True,4.619632812541154e-19,True
med_III_on1_slur,1.1101688726123624,1.197520223340241,1.0028601071902012,2.7091827056860015e-28,True,True,1.6719527555090753e-26,True
med_AVL_on1_slur,1.097969999834922,1.0024911860386927,1.1569472359722757,1.394644456962045e-28,True,True,9.037296081114053e-27,True
ext_V1_on1_slur,1.0884207114426572,0.7675283148075613,1.3638584415150996,7.969940472897828e-22,True,True,2.772897410167943e-20,True
ext_AVF_on0_slur,1.087382217898624,1.2272081667960868,0.9327080908744885,3.1649570881293852e-28,True,True,1.9078066912631085e-26,True
ext_V6_vel3,1.0666438169162875,1.973803727885675,-0.010908459422963234,0.6508995556725793,False,False,0.739645615214084,False
med_V2_PR_max,1.0496215387026229,1.740235751956179,0.5224698470808335,4.455291238275317e-29,True,True,3.0794973038958988e-27,True
med_V2_vel13,1.0257840405621803,1.8848347691553327,0.6160683540075064,1.1949086652623539e-23,True,True,5.036102862374018e-22,True
ext_V6_acc19,1.0191883012993832,2.196066575445867,0.003364618514196031,0.15237142320028688,False,False,0.23221143719573614,False
med_V4_PR_slope,1.0072386404174813,1.6503160420154461,0.4274545872882707,1.7067817474347746e-35,True,True,3.2770209550747675e-33,True
ext_V6_amp38,1.001923391974222,1.2468031210730885,0.011412787285029672,0.6094639461689857,False,False,0.7057094252713919,False
ext_II_amp19,-0.9991380185089913,0.008660050384156261,-2.0813116602509774,0.03318661524751376,False,False,0.06228798459200266,False
med_V6_on0_slope,0.9947376475639952,1.1271929603853328,0.8975267724673831,4.268226445158171e-35,True,True,7.137576094096762e-33,True
ext_AVF_on1_slur,0.9926373042331538,1.151986613838865,0.7915699546990942,6.491579909514391e-23,True,True,2.56888169854371e-21,True
ext_V6_vel33,0.987829117644932,2.1721872304114918,0.01134181643652507,0.8060140504986562,True,False,0.8654467352495927,False
ext_V6_amp11,-0.9826701079767703,-1.862130293512946,0.015194407560331115,5.957525659680337e-07,False,False,2.9839432869355424e-06,False
ext_V6_amp13,-0.9787698861895748,-1.9101935558754901,0.017115646951013638,1.7896739031267126e-16,False,False,3.624089653831593e-15,False
ext_V6_amp37,0.9739194352774959,1.2176969088462488,0.001253259089471338,0.46188881368245527,False,False,0.5683436055375856,False
med_I_on1_slur,0.973656476631565,0.8469225677697826,1.0235640577200233,1.8826403281785178e-23,True,True,7.807685969021949e-22,True
med_V2_amp15,0.9694707456410321,1.5620273423814524,0.4758232801384152,2.7788161099613817e-22,True,True,1.0289559081457003e-20,True
med_V3_on1_slur,0.9661467399627531,0.949997882644257,0.8886147648581222,3.2742385818598765e-20,True,True,9.811360004833293e-19,True
ext_III_on0_slur,0.9658805018307277,1.1010372779913562,0.8429599922050222,5.779131807240205e-22,True,True,2.051987622515974e-20,True
med_V2_on1_signed,0.9602128639537518,1.6670679780777278,0.4225235518472944,2.0218318477469544e-19,True,True,5.6049071116150865e-18,True
med_II_on1_slur,0.9599409723500978,1.086206779750595,0.7874151991325128,2.3576647869897255e-23,True,True,9.6237277604368e-22,True
ext_II_acc12,-0.9596087087860364,-0.026485019170366945,-1.7447408708171344,0.3852480592490549,False,False,0.4920241288857109,False
med_III_qrswidth_ms,0.9564162376626791,0.7726494124766575,1.0883649315660566,2.8889247390392434e-18,True,True,6.998217685597867e-17,True
med_V4_amp15,0.9497816140152793,1.1749195833252446,0.5280264782821722,3.3724861802117444e-33,True,True,3.973401899594928e-31,True
ext_V5_on0_slur,0.9474109909273244,0.8696361956659618,0.9609370143339186,3.04394581022381e-34,True,True,4.7817621455152213e-32,True
med_V4_on0_slope,0.9434649979246942,1.65456987210907,0.39692849056917157,7.232476315492387e-37,True,True,1.97332406418487e-34,True
ext_V6_on1_signed,0.9377290373852144,1.1878931968267312,0.0028241633048266246,4.536211775362165e-19,False,False,1.2184311835998688e-17,False
ext_V6_on0_slur,0.9316198637476328,1.0118495676698893,0.7724911555055467,1.2210239176177714e-31,True,True,1.2411348997902993e-29,True
ext_V6_amp6,0.9220935280146862,1.3745166933066164,-0.0010049623568319519,0.04080414146956215,False,False,0.0745606871266162,False
med_AVR_qrswidth_ms,0.9157171830633865,0.5401816393950043,1.2343039551026203,1.4838066029100986e-13,True,True,2.05669877793742e-12,True
med_V4_PR_max,0.9068159955289604,1.6651791841560595,0.40393357783107037,2.0273460967325155e-30,True,True,1.6951229299131228e-28,True
ext_III_on1_slur,0.8973694523002697,0.9745022566754663,0.7760547543414804,6.724990135342722e-22,True,True,2.3555641122713967e-20,True
ext_V6_amp4,0.8967445418908796,1.9768105360339718,0.010867329032853984,0.13994087600632518,False,False,0.2159730578198243,False
ext_I_on1_slur,0.8952516074746469,0.7365523138021943,0.9684500120955625,3.572733046135945e-21,True,True,1.2105260203378263e-19,True
med_AVF_qrswidth_ms,0.8951610292384529,0.8653086648236819,0.8497304306892169,2.8427585156994916e-15,True,True,4.937243896373903e-14,True
ext_V6_T_slope,-0.893398174309103,-1.3482067913504365,0.0015925440317869548,0.3318416612896584,False,False,0.43632628780555316,False
med_V3_on2_signed,0.8920484347021128,1.400762494126141,0.2523041370742764,3.047942755999955e-16,True,True,6.0078080787466795e-15,True
med_V4_on1_signed,0.8869338732457874,1.1023610800885455,0.4985700314333641,2.2114043886499103e-26,True,True,1.1463920350761136e-24,True
ext_V6_amp39,0.884786739061409,1.1157290727244902,0.01748234962735393,0.36539087224229905,True,False,0.4718949381425207,False
ext_V6_amp20,-0.8822087677422411,-1.2447206419251349,0.011782159135895314,1.831211849645643e-05,False,False,7.191668354971979e-05,False
ext_V6_ST_slope,0.881961951693464,1.6388091805025233,-0.017938549618758664,0.04597318310954601,False,False,0.0828092360110794,False
ext_V6_on2_signed,0.8799614192962061,1.15748741482356,-0.027229645327633438,1.874620243476871e-16,False,False,3.781335152600817e-15,False
med_V2_vel14,0.8783080799806711,1.5918582023455972,0.2419699699375075,2.7229036581944452e-17,True,True,5.906080570744772e-16,True
ext_AVL_on0_slur,0.876008615636425,0.9837715197895267,0.8076803440206627,1.2812709008134515e-23,True,True,5.356538991787849e-22,True
ext_V6_vel10,-0.8734958236987422,-1.1330340386000768,0.01782469615088665,0.7782408673696917,False,False,0.8443701666899293,False
ext_V3_on1_slur,0.8719734668526766,0.870162430827577,0.7655131789250684,1.875212402235154e-17,True,True,4.101730419066261e-16,True
med_V6_vel13,0.8613900730263883,1.323634930872317,0.6920220069208965,1.850578460235471e-32,True,True,1.9986247370543088e-30,True
med_V2_on2_slur,0.8501402706146656,0.5899219330988776,1.0342776295524398,1.102512931619023e-14,True,True,1.8318676402285306e-13,True
ext_V6_onQRS_min,0.8405486894618783,1.3256921386371197,0.02504846494634014,1.1346125557907517e-30,True,False,9.660488678658992e-29,False
ext_V6_vel30,0.8352196602665785,1.4102984515111405,-0.023085861588295693,0.645636569310492,False,False,0.7360853255565406,False
ext_AVL_on1_slur,0.8347080877000482,0.8147499975402334,0.8034648984880257,2.5547642988793295e-21,True,True,8.713090871967397e-20,True
ext_AVL_qrswidth_ms,0.8244834301111452,0.7441395589185764,0.8596086965480498,2.847677324490349e-15,True,True,4.937243896373903e-14,True
med_AVR_on1_slur,0.8215766643399254,0.6647813325548859,0.8977633608493246,1.0664003214424478e-19,True,True,3.02088484500418e-18,True
med_II_qrswidth_ms,0.8199536413091537,0.809979397932436,0.7444425320329237,3.3374254552115077e-12,True,True,3.800455251447584e-11,True
ext_V6_amp36,0.8169628480855687,1.0211706030332954,-0.0017106845390021173,0.4527714651230842,False,False,0.5603168477436306,False
ext_V6_vel7,-0.8143150114355637,-1.6522464949490643,-0.004225156549861479,0.0016302434408705662,False,False,0.004450332805409698,False
med_V1_on2_slur,0.8137450652891692,0.5435492656148424,0.9901806725489702,1.136759812708708e-13,True,True,1.6145103750909432e-12,True
med_AVF_on2_slur,0.8064320032098115,0.9665707332737864,0.6006390160886482,9.886498069214268e-16,True,True,1.8435829493095957e-14,True
ext_V6_on2_area,0.8010179692234295,1.1726464760668813,-0.02983684381512421,0.05913148869994099,False,False,0.1022841166991585,False
med_V4_amp14,0.7997205003920533,1.3930231294885074,0.40154754011710425,1.5167278618625228e-35,True,True,3.0241220138058916e-33,True
med_AVR_on0_slope,-0.7908689315143339,-0.4484993806512158,-1.2350544125019023,1.0560232648779373e-25,True,True,5.022407894612135e-24,True
med_V4_on1_slur,0.7867362287277735,1.0387637484115482,0.46658471535713136,7.17318951919939e-18,True,True,1.6826160392547346e-16,True
med_V3_vel11,0.7865653656288223,1.339653598799872,0.27904668262138627,1.2121986204524081e-05,True,True,4.897924901344726e-05,True
ext_V6_amp34,0.7842667577679167,1.127211924128457,-0.009316528099846233,0.035783737857680055,False,False,0.06653618976119563,False
ext_II_acc11,0.782727858554085,-0.00496952888507589,1.5013389114914304,0.08836823493586492,False,False,0.1451523859022572,False
ext_V6_amp35,0.7733169034734088,0.9965304710185003,-0.006890103302241768,0.14689499495752806,False,False,0.22543032973943916,False
med_AVL_on2_slur,0.7729003988606908,0.6265298407727162,0.850130240668774,3.438846256877734e-18,True,True,8.253231016506563e-17,True
ext_III_qrswidth_ms,0.7683031380249291,0.7042820699218689,0.7769386731048423,1.663314581795117e-14,True,True,2.653114705238734e-13,True
med_V2_amp14,0.7676152293312052,1.2002583321135378,0.4487933950444683,2.5792691805383453e-25,True,True,1.1938331635634628e-23,True
ext_V1_on2_slur,0.7673797711997794,0.4672423950075473,0.9658916004955369,1.442477102398566e-13,True,True,2.0047724661753795e-12,True
ext_V6_amp40,0.766089893482874,1.0307536076334183,0.020286677783025696,0.6013043226958321,True,False,0.6982888908725792,False
med_V2_on2_signed,0.7649436285812279,1.5499097932428656,0.1256572605507416,6.487422625985064e-11,True,False,6.114690707837559e-10,False
med_III_on2_slur,0.7639736058663049,0.7756374908111092,0.700659102928265,1.289025056687328e-16,True,True,2.620512115242003e-15,True
ext_II_on1_slur,0.7634092096777984,0.8460243187346296,0.6162696320137623,2.314193554236432e-18,True,True,5.685677433725907e-17,True
ext_V6_vel37,0.7485257026741777,1.4799112585225878,0.0182170101909393,0.15362668771490723,True,False,0.23382288582327632,False
ext_V6_P_max,0.7462744336874944,1.0145885538387722,-0.0079289982030696,0.0057531473012606815,False,False,0.013680878720062099,False
ext_AVR_qrswidth_ms,0.7442349001560807,0.4210329252437985,0.9897384995992347,5.54713958659649e-15,True,True,9.428318562923347e-14,True
med_V6_acc13,0.7419769601878441,0.6725622830824871,0.7878110154327257,0.21953931435914964,True,True,0.31335126807209024,False
ext_V6_vel31,0.7384948101958156,1.5974369587348658,0.00037739653209358735,0.9169844954823665,False,False,0.9446468496500875,False
med_V5_on0_slope,0.7344187537612292,0.7387151437717758,0.7230900942833942,1.7222788013856978e-37,True,True,4.96016294799081e-35,True
ext_V4_on1_slur,0.7337492481337226,0.9749045078100532,0.3855380548973563,1.1253799620138672e-15,True,True,2.076145808925227e-14,True
med_V4_vel14,0.7335461924275984,1.0140937789753175,0.2994600760214521,1.6283107378638448e-27,True,True,9.276003148446342e-26,True
ext_V6_bodyQRS_slope,0.7312127899417558,1.0729655275497727,-0.02326480322603098,0.7677174008622366,False,False,0.8360535663045336,False
med_V2_offQRS_skew,0.7181573833772358,0.8002387629848227,0.6647145747749531,3.0397320456792756e-07,True,True,1.5933236526593898e-06,True
ext_AVF_on2_slur,0.7103918075273242,0.8368037003336583,0.5256543427029295,7.660970347701633e-13,True,True,9.68645616645982e-12,True
ext_V6_acc22,-0.7095300042984161,-2.2238599686806513,0.009689496171160225,0.8365705346887209,False,False,0.8868621273511473,False
ext_V6_amp33,0.7081418485874426,1.1177616712187037,-0.010608666759923002,0.013201857721783901,False,False,0.028256990268260836,False
ext_V6_ST_max,0.7078594696411352,1.4412777974302386,-0.0228906414548556,0.007321513297303086,False,False,0.016883774436485408,False
med_V2_vel12,0.7040817649641717,1.6721656521640462,0.3933791790097737,1.60714230581346e-17,True,True,3.622359005798685e-16,True
ext_AVR_on1_slur,0.70064862841064,0.553100379208987,0.7579852515365283,1.3417544653256024e-17,True,True,3.0914022881101877e-16,True
ext_II_bodyQRS_min,-0.6976705075788523,0.012881993324637032,-1.2925895355716734,0.0177547001562163,False,False,0.03659656684287288,False
ext_V2_on2_slur,0.6950064886994894,0.5683122892996355,0.7273328373240686,5.403965419962574e-11,True,True,5.163771291378701e-10,True
ext_V6_vel40,-0.6901442141925443,-1.2135684523637724,0.008134194141029356,0.2754056145915359,False,False,0.37571123843224263,False
med_V3_amp13,0.6896191418926713,0.9176026061024021,0.4303160588276038,1.409300515356724e-17,True,True,3.2326610051368397e-16,True
med_V3_on0_signed,0.6895776673398298,0.9251619493394609,0.41774238619905135,1.5363516386057915e-19,True,True,4.3051064294769855e-18,True
med_AVL_T_skew,-0.6895538670967157,-0.8489132230083264,-0.5512886677032904,2.9740328643159802e-08,True,True,1.8053145630695598e-07,True
ext_AVF_qrswidth_ms,0.6890420896848881,0.7327015718889813,0.5699762513842959,1.7749611567950175e-11,True,True,1.8256743327034465e-10,True
med_V3_offQRS_skew,0.6800497072556818,0.7638454446610051,0.705275151652747,8.777770665123325e-05,True,True,0.00031124461783857264,True
med_V6_qrswidth_ms,0.6761466967863596,0.5290204735324606,0.7106082919985277,4.389301201567936e-12,True,True,4.8516284496648576e-11,True
med_V6_PR_max,0.6761191995552753,0.9118099081852802,0.4774379130342325,2.4867565007493804e-28,True,True,1.5531741807090104e-26,True
ext_II_bodyQRS_rms,0.6734917739901384,-0.012476685629699192,1.2866948838255268,6.634855900062835e-07,False,False,3.294549136582925e-06,False
ext_V6_vel32,0.6693530601932794,1.5845695529398176,0.014585732646879367,0.3792229534706667,False,False,0.48552526322349626,False
ext_II_qrswidth_ms,0.6687583188918939,0.6729287366542832,0.5756067977205295,7.111126040973268e-11,True,True,6.630229747554931e-10,True
ext_V6_P_rms,0.6669041294759832,1.044295241490642,-0.021225661567703388,0.025458391180026834,False,False,0.049689871941739114,False
ext_V6_pol_onset,0.6646125137997317,0.9641654546412725,-0.03001564273861069,5.992600330990389e-13,False,False,7.747042422906279e-12,False
med_V2_onQRS_min,0.6589043743138457,0.9163472681699405,0.4848866371547479,1.0968780000850222e-07,True,True,6.101089648541583e-07,True
med_V1_qrswidth_ms,0.6579484591032537,0.4177682700564589,0.8702611506595099,3.3694786982527036e-09,True,True,2.3289836762322687e-08,True
med_AVR_onQRS_max,-0.6569297783715143,-0.5806198610193405,-0.7011042911836352,1.8541915073580733e-43,True,True,4.8060643870721264e-40,True
med_V6_vel14,0.6550920137824037,0.8018673176437577,0.46996694449264137,1.3713637384906862e-32,True,True,1.5231059294431956e-30,True
med_V5_onQRS_min,0.6548352211698686,0.4929575922126472,0.807669932601605,1.692332380750674e-43,True,True,4.8060643870721264e-40,True
ext_V6_amp7,0.6547006133871018,0.8590991021123756,-0.0023158674999978644,0.009015141629327485,False,False,0.02018768648226077,False
ext_II_bodyQRS_area,-0.6546802132100761,0.016168277012344606,-1.2705865319653464,0.06022667919522888,False,False,0.10382943297241987,False
ext_I_on2_slur,0.6478509337073842,0.48400657082277343,0.7076497439277932,1.3478498501722758e-11,True,True,1.40588604090404e-10,True
ext_V6_onQRS_area,0.6450625223237129,0.9395458767083151,-0.03011253476243308,9.44826635555924e-13,False,False,1.177399345846613e-11,False
med_I_on2_slur,0.6448116330166054,0.5212147465113492,0.6727463603795697,6.386329565012452e-11,True,True,6.04137453741324e-10,True
med_V3_on2_slur,0.6394789278721285,0.6406654730821001,0.5564726250081184,8.761171768342106e-13,True,True,1.0970510736010986e-11,True
ext_III_on2_slur,0.6369403502250602,0.6621638005444646,0.5494688814371975,6.708845432798177e-13,True,True,8.566171114193533e-12,True
ext_V6_amp27,-0.6292157276799353,-1.0299796379566897,0.007087692921251764,0.14900825790985256,False,False,0.2280737618574631,False
ext_AVL_on2_slur,0.6222055207876012,0.5171084915408604,0.6475129323458725,4.4909091395192723e-13,True,True,5.8641997428886425e-12,True
ext_V1_qrswidth_ms,0.6197220041315212,0.3763809702895419,0.8096464609714893,1.5432598395067215e-10,True,True,1.3559761030513294e-09,True
ext_V3_offQRS_skew,0.6112027394988101,0.5492310070938069,0.7488789236785565,0.0005839373135258723,True,True,0.0017764853481913863,True
ext_V6_vel38,-0.6076010683331629,-1.5447134388590489,0.01578434417202349,0.7087141898459608,False,False,0.7885757373173343,False
med_V4_offQRS_skew,0.607279206288835,0.7732927737192021,0.565194568489818,3.3293363837636713e-06,True,True,1.4726347963678219e-05,True
med_V6_PR_slope,0.607163512171032,0.7321624340050388,0.5843964462447664,2.3620757426052502e-28,True,True,1.4932927621543436e-26,True
ext_V6_acc20,-0.6054794983916237,-1.0212343716809633,-0.004702154724481764,0.9283118193475257,False,False,0.952566997525252,False
ext_II_vel18,-0.6050475969372301,0.017276101068767643,-1.1848613243545438,0.1027586188882827,False,False,0.16522973955237516,False
ext_V4_offQRS_skew,0.6047494045066709,0.6925439166872228,0.6233542741802485,2.2825401942078713e-06,True,True,1.0325207998929846e-05,True
ext_V6_P_area,0.6047391851282713,0.9615193650200601,0.008508277542324614,0.007478420491088923,False,False,0.01719207619769622,False
med_V4_onQRS_min,0.6010040212773131,0.5752817341811312,0.5995711928571847,2.1489164558082292e-36,True,True,5.304753765195172e-34,True
ext_V6_amp28,-0.5937363927322575,-1.3956208454977044,-0.0050095637148326036,0.06630722879236406,False,False,0.1133055768298017,False
med_AVR_vel13,-0.5917453637320341,-0.4168968916217051,-0.7770054761445766,3.0654733028067923e-24,True,True,1.313339967086811e-22,True
med_V5_amp14,0.5917426440310755,0.5585923231249325,0.62686594042621,2.834410632771327e-38,True,True,1.2244653933572133e-35,True
med_V4_on2_signed,0.5915929336731524,0.7161083740970233,0.28352895742223105,6.947898365067407e-19,True,True,1.828320057081697e-17,True
ext_II_vel6,0.5881945804758463,0.06363781888076069,1.0056131929562877,5.028034412943139e-08,False,False,2.968716446093079e-07,False
med_V3_on1_area,0.5752775651114022,1.0163655983536033,0.007023024879899862,0.00021726344889584913,True,False,0.0007119429324121883,False
ext_V6_qrswidth_ms,0.5745831223524607,0.46149201504985765,0.5643569153292723,1.3001110461679815e-10,True,True,1.1520984039888573e-09,True
ext_AVL_T_skew,-0.5742194010936775,-0.8065874322944703,-0.37442167316897795,4.507303398312546e-07,True,True,2.313451566024974e-06,True
ext_V6_amp3,0.5651033245717813,1.3355899772420192,0.0196829831051482,0.09362169208954146,False,False,0.15266903170562535,False
ext_V2_offQRS_skew,0.5578432902079046,0.6149332173459,0.5229544695788308,3.769235929908305e-05,True,True,0.00014221047351269762,True
