feature,d,p_raw,ci_excl0,p_FDR,gate
med_AVF_on0_slur,1.2568055675063539,2.1576137156833146e-17,True,3.994667679322251e-15,True
med_AVR_on0_slope,-1.2350544110849004,1.0752184295955993e-16,True,1.592552096863882e-14,True
med_AVR_qrswidth_ms,1.2343039551026203,9.976490410598326e-09,True,2.1549219286892387e-07,True
ext_I_on0_slur,1.2228233478012251,3.0175125666030797e-15,True,2.607130857545061e-13,True
ext_AVR_on0_slur,1.2073990324260657,3.8932478826757376e-15,True,3.2035868291731784e-13,True
ext_II_vel18,-1.1848612741658109,0.8598131101992244,False,0.9191157177832593,False
med_V3_on0_slope,1.1630200048805084,4.73164935884971e-18,True,1.0664726207076911e-15,True
med_AVL_on1_slur,1.156947235489802,9.466483993347416e-16,True,9.622402553237844e-14,True
ext_V2_on1_slur,1.1539373097766101,1.1153966984859876e-09,True,3.159681139317683e-08,True
ext_II_vel21,1.1221241303263285,0.36005029568511915,False,0.5377414960621313,False
med_III_qrswidth_ms,1.0883649315660566,4.591907915509047e-11,True,1.737551141167803e-09,True
med_V3_PR_slope,1.062874687784244,1.061731454149826e-16,True,1.592552096863882e-14,True
med_V2_on2_slur,1.0342776388637893,5.589078500732485e-09,True,1.2763781034271895e-07,True
med_I_on1_slur,1.023564057614747,6.455616921092608e-12,True,2.765778356937527e-10,True
ext_II_vel6,1.005613209511738,0.0001271357084740143,False,0.0010478084463104772,False
med_III_on1_slur,1.0028601096541994,4.0021928844822726e-14,True,2.694463365344948e-12,True
med_V5_on0_slur,0.996861824281563,5.592314622643195e-17,True,8.785017879934038e-15,True
med_V1_on2_slur,0.9901806730012439,3.3764592344556433e-08,True,6.655347783809146e-07,True
ext_AVR_qrswidth_ms,0.9897384995992347,3.92639914700545e-09,True,9.626593635609954e-08,True
med_V6_on0_slur,0.9717331847763296,4.1278726767960775e-16,True,4.755309323669081e-14,True
ext_II_on0_slur,0.9714082315039315,1.8910465717204346e-14,True,1.3615535316387129e-12,True
ext_I_on1_slur,0.9684500145819663,4.761428591405681e-11,True,1.7886410012932645e-09,True
med_V4_on0_slur,0.9674528606645671,6.090180785048347e-16,True,6.577395247852216e-14,True
med_V5_vel41,-0.9659854541011821,0.2257285646782492,True,0.39057973274100266,False
ext_V1_on2_slur,0.9658916084665922,3.83704313694187e-09,True,9.472015058050788e-08,True
ext_V5_on0_slur,0.9609370189934905,7.481039814387148e-14,True,4.787865481207775e-12,True
ext_AVF_on0_slur,0.9327080968077037,1.8871800825724422e-13,True,1.111720630460857e-11,True
med_AVF_on1_slur,0.932124177070018,9.546195642337102e-13,True,5.1018018773067564e-11,True
ext_II_offQRS_slope,0.9255133315485148,0.29578877953199934,False,0.46935079066234603,False
med_V2_on0_slope,0.9010633439048349,2.1593275048390866e-15,True,1.998920318765326e-13,True
med_AVR_on1_slur,0.8977633638440442,1.7130365447050154e-10,True,5.585145564623145e-09,True
med_V6_on0_slope,0.8975267703888874,1.842746498439172e-22,True,3.8327777998667973e-19,True
ext_II_bodyQRS_slope,-0.8938748502144244,0.35353142833489815,True,0.5322385544023671,False
med_V3_on1_slur,0.8886147572187832,1.222353692131934e-08,True,2.618463446285928e-07,True
med_V6_amp49,-0.8840488156266818,0.13500996495999482,False,0.2719081811781714,False
med_V2_PR_slope,0.8704062420800311,1.6635801238345113e-14,True,1.231999908851158e-12,True
med_V1_qrswidth_ms,0.8702611506595099,7.39811801689822e-08,True,1.3997023284525683e-06,True
ext_AVL_qrswidth_ms,0.8596086965480498,5.423022082393356e-08,True,1.048990540116685e-06,True
med_AVL_on2_slur,0.8501302490153203,9.778913170177513e-11,True,3.44856366491158e-09,True
med_AVF_qrswidth_ms,0.8497304306892169,2.1789870733241653e-06,True,3.0491998228985843e-05,True
ext_III_on0_slur,0.8429600000112861,2.868271410128292e-10,True,8.918926748672919e-09,True
ext_V4_on0_slur,0.8314585509218193,2.720708098625299e-13,True,1.5671278648081722e-11,True
ext_II_vel10,-0.8226478874842387,0.7741557309989302,False,0.8652917873002588,False
ext_V1_qrswidth_ms,0.8096464609714893,5.501034120521704e-08,True,1.0601249398061157e-06,True
ext_AVL_on0_slur,0.8076803485282388,4.915459252710183e-11,True,1.8201243404321136e-09,True
med_V5_onQRS_min,0.8076699257762736,2.1596155342319792e-23,True,1.1195446929458582e-19,True
ext_AVL_on1_slur,0.8034648993466569,1.6847756282093077e-10,True,5.527770162428513e-09,True
ext_II_amp20,-0.7927350470325709,0.39222566663114844,False,0.5659053314266277,False
ext_AVF_on1_slur,0.7915699581145441,2.873188208002271e-10,True,8.918926748672919e-09,True
med_V6_acc13,0.7878110231069544,0.06515763112080934,True,0.15962968680935338,False
med_II_on1_slur,0.7874151959758646,2.3578752422274533e-10,True,7.498911199820318e-09,True
med_AVR_vel13,-0.7770054884845871,1.6334077973337185e-13,True,9.790239825995279e-12,True
ext_III_qrswidth_ms,0.7769386731048423,1.5163250102355975e-07,True,2.7105616734694266e-06,True
ext_III_on1_slur,0.7760547398020675,9.277858756144864e-10,True,2.6572607619809377e-08,True
ext_V6_on0_slur,0.7724911599882316,9.382144664814007e-13,True,5.066358118999564e-11,True
med_AVR_PR_min,-0.770071636486849,1.524001511942109e-11,True,6.172206123365541e-10,True
med_AVR_PR_slope,-0.7687728242806962,2.3448811836990554e-11,True,9.350664658689156e-10,True
med_AVR_amp15,-0.7675148433014248,3.56851060732162e-21,True,3.08319316472588e-18,True
ext_V3_on1_slur,0.7655131725462563,1.023410945410877e-06,True,1.5512755383070137e-05,True
ext_II_vel11,-0.7651751113909641,0.738555999648304,False,0.8392751272888149,False
ext_AVR_on1_slur,0.7579852528172505,2.2676907065478334e-09,True,5.790989469332004e-08,True
ext_II_acc6,-0.7548303482703163,0.056791019734421126,False,0.14338692237837924,False
ext_V3_offQRS_skew,0.7488789270973351,0.00020355560317530735,True,0.0015820573416203798,True
med_II_qrswidth_ms,0.7444425320329237,0.0002605831379224797,True,0.0019436877510649422,True
med_V3_PR_max,0.7433929028269314,1.4624616624720213e-14,True,1.0987538055441967e-12,True
ext_II_amp9,0.7330117796800696,0.056751619538672284,False,0.14337251251875105,False
med_II_on0_slope,0.728609058329879,9.913788185445737e-13,True,5.2441916278929286e-11,True
ext_V2_on2_slur,0.7273328414495254,2.1492551961222893e-05,True,0.00023115640947506117,True
med_V5_on0_slope,0.7230901004341974,2.6126106330624227e-22,True,3.8327777998667973e-19,True
var_V6_mad49,0.722639784967912,0.20043639693995963,False,0.3588154072171477,False
med_I_vel2,-0.720711307842974,0.004745181645801978,True,0.02115135137733229,True
med_V6_qrswidth_ms,0.7106082919985277,3.143331520042476e-05,True,0.0003214009980256448,True
ext_I_on2_slur,0.7076497508168097,2.142862165653479e-06,True,3.01046001808879e-05,True
med_V5_amp15,0.7070937254991516,5.791492263656095e-20,True,2.729372354072109e-17,True
med_V3_offQRS_skew,0.7052751520387454,0.0001468845889021785,True,0.0011908853822618234,True
med_AVR_vel14,-0.7033734660784442,5.63765581566468e-18,True,1.217733656183571e-15,True
med_AVR_onQRS_max,-0.7011042950746128,2.957390277674998e-22,True,3.8327777998667973e-19,True
med_III_on2_slur,0.7006591025493435,3.233449354117508e-08,True,6.422299406798912e-07,True
med_V6_vel13,0.692022003073746,2.4330167310375973e-18,True,6.306379366849453e-16,True
med_V3_amp15,0.6873166767122446,2.200052788601201e-15,True,2.0008901151067764e-13,True
med_I_vel3,-0.6786773105540126,0.48423486968452767,False,0.6469777227949978,False
med_I_on2_slur,0.6727463627261971,1.3785735901258907e-05,True,0.00015741245575358188,True
med_V3_vel13,0.6709908499564737,7.127772718521095e-12,True,3.0040954286840125e-10,True
med_V2_offQRS_skew,0.6647145750516342,0.0002897935469183134,True,0.0021400138849352376,True
med_AVR_amp14,-0.6633773608023666,5.895366531289395e-16,True,6.502463850681749e-14,True
med_II_vel20,0.6540361416176643,0.08720138727615487,True,0.1965443441911247,False
ext_AVL_on2_slur,0.6475129235140582,7.467445927756278e-07,True,1.1624996903750314e-05,True
med_V6_T_min,-0.6385657998548047,0.23896646661620113,False,0.4089805754170969,False
med_V5_amp5,-0.6374475842552143,0.00020262113696137166,True,0.001577159120131758,True
med_V3_amp14,0.632133302145772,2.228266816148597e-16,True,3.039825046030086e-14,True
med_V5_amp14,0.6268659352261154,3.1386303385725866e-20,True,2.0338324593950363e-17,True
ext_V4_offQRS_skew,0.6233542702777731,0.00017727650261464232,True,0.001409511333672248,True
med_V3_on1_signed,0.6217382519571111,2.913238875630861e-12,True,1.3484134224348556e-10,True
med_II_amp20,-0.6216102649435213,0.04567907297194298,True,0.12206201767348061,False
ext_II_on1_slur,0.6162696289462991,1.044580491202932e-07,True,1.9339661665699997e-06,True
med_V2_vel13,0.616068337260977,5.436939555662044e-12,True,2.3487578880460033e-10,True
med_I_onQRS_skew,-0.6142613006703915,4.045632797137652e-06,True,5.37757959496451e-05,True
ext_II_vel13,0.6127788416356762,3.67060860351418e-08,True,7.180541509666986e-07,True
med_AVR_on1_signed,-0.6116057110659523,3.045404800160499e-16,True,3.946844621008007e-14,True
ext_II_amp34,0.6113604639850406,0.40098545084343196,False,0.57454631762641,False
med_AVF_on2_slur,0.600639012146102,4.043454258996781e-06,True,5.37757959496451e-05,True
med_V4_onQRS_min,0.5995711901038928,6.885545310981139e-18,True,1.3728718035433163e-15,True
med_V3_onQRS_min,0.5978888402057253,2.334168608336409e-12,True,1.1308719687491536e-10,True
med_V1_onQRS_skew,0.594903153060249,6.542654033890765e-06,True,8.192540703306697e-05,True
ext_II_amp35,0.5886555665255457,0.10729673331488938,False,0.22805504940729257,False
var_V6_mad20,0.5873297181630978,0.08081649367366037,False,0.18680777253381695,False
var_II_mad20,0.5854417781288508,0.7354982954746121,True,0.8372470715284122,False
med_V6_PR_slope,0.584396451114754,2.4596694616291534e-17,True,4.396871203132942e-15,True
ext_II_qrswidth_ms,0.5756067977205295,0.001012718394007763,True,0.006020564397403948,True
med_II_PR_max,0.5749930489574876,1.0131997154473414e-09,True,2.8859490796038557e-08,True
ext_AVF_qrswidth_ms,0.5699762513842959,0.00019130210021284564,True,0.0015003178328341783,True
var_V6_mad21,0.5698954961429136,0.23437052773280354,False,0.40217703269343047,False
med_V5_vel36,0.5689722927133366,0.01851147263356,True,0.06171284510120581,False
med_V4_offQRS_skew,0.5651945775462923,0.00030037796334640737,True,0.002205608161455773,True
med_V5_on1_signed,0.5645785858564549,8.879196022500361e-16,True,9.393826975641198e-14,True
ext_V6_qrswidth_ms,0.5643569153292723,0.0005074737729190363,True,0.0034569566870069437,True
ext_II_PR_max,0.5617736824144848,1.4006833088304238e-08,False,2.9758779807282446e-07,False
med_I_amp1,0.5615866302742849,0.10848396560574868,True,0.22973075069452661,False
med_V5_amp27,-0.5593364341840876,1.2762067062785197e-09,True,3.559878026787565e-08,True
var_AVL_deltafrac,-0.559233006857584,3.6851399523598642e-06,True,4.974938935685817e-05,True
med_V3_on2_slur,0.5564726139845338,3.0322484304724835e-05,True,0.00031188840999145546,True
ext_AVR_onQRS_skew,0.5559022169620264,1.507566147159389e-05,True,0.00016989615014944068,True
med_I_offQRS_min,-0.5541423877287335,0.0660535304402501,True,0.16106373556079798,False
med_AVL_T_skew,-0.5512886722877305,0.0002164170941965968,True,0.0016620832834298633,True
ext_III_on2_slur,0.5494688753621007,1.2290541114112496e-05,True,0.00014447656493324078,True
med_V5_vel21,-0.548602836282758,9.982892145631647e-06,True,0.0001200726517005904,True
med_V5_amp28,-0.5467759094777509,2.969506408607729e-10,True,9.163048346560992e-09,True
med_V5_amp4,-0.5452850347761268,0.003144559910176564,True,0.015378879019609975,True
ext_I_onQRS_skew,-0.5421616662376036,1.7109060232036425e-05,True,0.0001899215594065885,True
med_II_amp14,0.5372384509842058,2.3565232818585695e-10,True,7.498911199820318e-09,True
ext_II_onQRS_skew,-0.5370157134677181,0.00016459955341396258,True,0.0013208731964365046,True
med_V6_vel3,-0.5335737871091135,0.07590089394584956,True,0.17909432599694317,False
med_AVR_bodyQRS_slope,0.5318357104525596,0.2445683145955596,True,0.414056872261065,False
med_V5_offQRS_slope,-0.5296925991049609,1.1949723120852209e-07,True,2.18895281478791e-06,True
med_II_amp19,-0.5290627406750261,0.25814309919759026,True,0.4305707291635482,False
med_V3_vel12,0.5285743915426777,1.63738788451267e-10,True,5.406508785550116e-09,True
med_V4_amp15,0.5280264788898245,1.2499368135948417e-16,True,1.7999090115765722e-14,True
med_V6_offQRS_max,0.5272824061833025,0.07791414005012756,False,0.18227604957515123,False
ext_AVF_on2_slur,0.5256543394024584,0.00011486342442089712,True,0.0009619579841646699,True
ext_V2_offQRS_skew,0.522954474969758,0.01155164428910125,True,0.042743557455175496,True
med_V2_PR_max,0.5224698470719165,4.3569704732406815e-11,True,1.6607746274470363e-09,True
med_V5_amp26,-0.5206588795380154,4.673402327873623e-09,True,1.0913025976440028e-07,True
med_V5_amp40,0.5196910883862563,0.5401418699068965,False,0.6928687105968604,False
med_V6_onQRS_min,0.5138897442682631,2.431071718749601e-21,True,2.5205351579995864e-18,True
ext_V1_onQRS_skew,0.5110131970585208,4.32256709601908e-05,True,0.00042120653807825023,True
med_V5_P_min,-0.5071304954062166,0.04450002741061708,True,0.11971361810930926,False
ext_II_ST_area,0.5061740758270245,0.016545114299044705,False,0.05657643306480722,False
med_V5_P_rms,0.5060129158095998,0.015393848797163366,True,0.05345057747119551,False
med_V6_amp14,0.5058223099923956,2.551939888698827e-15,True,2.2809062729335724e-13,True
var_II_mad19,0.5036397477755507,0.4182942384474121,True,0.5903722657531676,False
med_V4_P_slope,0.5030864174640279,0.028746011493052465,True,0.08598922306981187,False
ext_II_P_slope,0.5026487744119704,0.010665347890968261,False,0.04012276013554388,False
med_V6_offQRS_rms,0.5017814287647883,0.18926430665422211,False,0.3437793152401848,False
ext_II_amp33,0.5011072878807408,0.18688905849599502,False,0.3408545322115683,False
med_I_amp2,0.5010821547593538,0.15397740912419525,True,0.2979540458752625,False
med_V6_vel21,-0.499774802063333,0.0002302645647883307,False,0.0017434515946683246,False
ext_V1_T_skew,0.49970450292119106,0.001421515327589481,True,0.007915290502925746,True
med_V4_on1_signed,0.4985700403264022,7.254511742475184e-13,True,4.000786050318229e-11,True
med_I_offQRS_max,0.498269125243435,0.000933527797803539,True,0.005646917273994803,True
med_II_vel13,0.49535179703564874,1.829414800799681e-08,True,3.7783610865918514e-07,True
med_V5_amp6,-0.4943203624572817,0.0003657182353233392,True,0.002611409548093926,True
med_AVR_P_skew,-0.4937684566895883,3.760112860745789e-05,True,0.0003770294984546648,True
med_V5_PR_slope,0.49194946542825746,6.426371008851184e-19,True,1.9489023447506484e-16,True
med_I_acc1,-0.49166073299998503,0.8508626905900964,False,0.9137916279301967,False
med_II_bodyQRS_rms,0.48939333957024883,0.0246126303166073,True,0.07651649053204947,False
ext_II_vel8,0.4887376011024388,0.26541278461550144,True,0.4384704193782023,False
ext_II_amp29,0.4871848991344163,0.06533101126497025,False,0.15977033705353416,False
med_V6_amp15,0.48600907351877787,4.921372344862303e-20,True,2.729372354072109e-17,True
med_V5_vel7,0.4850293142129918,0.06931508118479826,False,0.16689706496144643,False
med_V2_onQRS_min,0.4848866361394329,0.00036723848653557006,True,0.0026186579287488243,True
med_V5_vel6,0.47808515088043546,0.11349580155341,True,0.23695619623555275,False
med_V6_PR_max,0.4774379030448164,1.2128005648369526e-10,True,4.136288242180765e-09,True
med_V5_on1_slur,0.47608044910185887,4.350205948610642e-08,True,8.477995352480289e-07,True
med_V2_amp15,0.4758232812355784,5.571876898405247e-07,True,8.915003037448396e-06,True
med_V5_amp25,-0.4753902655742349,1.1495793673357333e-07,True,2.1207898363944633e-06,True
med_II_onQRS_skew,-0.4752872474057289,0.0006607293163130874,True,0.0042609146376567835,True
med_AVR_onQRS_skew,0.47458016822286797,4.456919384753885e-05,True,0.0004318629923469933,True
med_I_P_skew,0.47358769752545,0.00034327389289362054,True,0.0024784566305856947,True
ext_V5_on1_slur,0.4724722832410538,4.2584241900993897e-07,True,7.008149524277853e-06,True
med_V6_vel14,0.4699669418609732,3.346862251489138e-18,True,8.26196852939033e-16,True
med_II_bodyQRS_area,-0.4696258631982629,0.4354774167936566,True,0.6061374112779011,False
med_II_bodyQRS_slope,-0.4681672810549341,0.09421065374946473,True,0.2065939209125318,False
med_V4_on1_slur,0.4665847063698185,7.039491652793684e-07,True,1.1024992364979594e-05,True
med_V6_P_rms,0.4642930749786634,0.012192418587755537,False,0.044699786392450286,False
med_II_amp37,0.46192091336699304,0.2447270976910545,True,0.4141332631684083,False
med_I_bodyQRS_rms,0.4576110053505205,0.0012966763235278005,False,0.007370581207421182,False
med_V2_qrswidth_ms,0.45734669859563254,0.02802698166218452,False,0.08466892362282315,False
med_V3_vel14,0.4567387163174914,3.8122557447796583e-14,True,2.600359708018125e-12,True
med_V5_vel13,0.45318158947750065,2.8795317031232e-19,True,1.0662494534993335e-16,True
med_V5_vel4,-0.45315545716857825,0.713420581130686,False,0.822043185726045,False
med_V1_PR_ms,-0.45239121083623307,0.0002303750660393137,True,0.0017434515946683246,True
med_V5_acc24,-0.4502296060635708,0.3586365786783068,True,0.5365575826459863,False
med_II_bodyQRS_min,-0.44939988624995386,0.41531776446878066,True,0.5877715782162596,False
ext_V5_P_skew,0.44938509696935847,7.38793695298264e-05,True,0.0006658403271697539,True
med_V2_amp14,0.44879339555468795,4.041349777465557e-11,True,1.5518783145467737e-09,True
ext_V5_onQRS_skew,-0.4477337580638584,0.0008443414154666244,True,0.005213089827221624,True
med_V5_amp29,-0.44545103239565215,5.509002397711545e-09,True,1.2636578951210906e-07,True
med_V5_vel3,-0.4439807216310276,0.13134470505393056,True,0.26607696404829073,False
ext_II_onQRS_min,-0.44366471089020465,0.00037463938015462665,False,0.0026677617400021766,False
med_AVR_offQRS_max,0.4427499904101187,0.005389348664136449,False,0.023359852403748625,False
var_II_mad37,0.441927741413785,0.6298308318247244,False,0.7647996843831512,False
var_II_mad39,0.4402418707933314,0.4034832585260696,False,0.5767683428820728,False
ext_II_acc5,-0.4394847786743094,0.24406683085501968,False,0.4134779252132098,False
med_II_T_slope,-0.43948205608843616,0.32432406702615846,True,0.5003857034117873,False
med_AVR_on2_slur,0.4383032250207737,0.002025868102012154,True,0.01073834380453068,True
med_V6_P_skew,0.43796218400480846,0.0002574092548600173,True,0.0019227803705970169,True
med_V1_vel21,-0.4365758432681818,0.013000074581190152,True,0.04667062785934193,True
med_I_vel20,0.43407568321775325,0.6531231701905906,False,0.7808557459105215,False
ext_II_amp31,0.4329029452997985,0.04866024551855624,False,0.12688868851518892,False
med_V5_amp24,-0.4322001685247662,4.80254030915712e-06,True,6.19312660762948e-05,True
med_I_P_max,0.43087207530065363,0.3267294727712391,True,0.5033478712767023,False
med_V3_amp13,0.430316059250734,2.009556411482426e-09,True,5.244610262187736e-08,True
ext_AVL_offQRS_skew,0.4302029756273494,0.0026734449604798767,True,0.013338920765281696,True
med_V5_offQRS_skew,0.4283837410464164,0.0007560209407901624,True,0.004744809391109203,True
med_V4_PR_slope,0.42745458920905616,6.767022030384196e-19,True,1.9489023447506484e-16,True
var_II_mad40,0.4270959440457854,0.5994085840758163,False,0.7418678104928927,False
var_I_mad20,0.4270766191471421,0.004206250566722025,False,0.019245545399723722,False
med_V6_P_max,0.4260966780738961,0.002583059667340761,False,0.012975369491758242,False
med_V6_on1_slur,0.4257150407856029,2.090272522396306e-06,True,2.9525811324529843e-05,True
ext_II_amp32,0.4245528682013432,0.0879556495285165,False,0.1973967352482251,False
var_II_mad38,0.42318906115878135,0.7296897812682179,False,0.8338765704735344,False
med_II_amp38,0.42285069727216656,0.5287857880432463,True,0.6847715731170826,False
med_V2_on1_signed,0.42252355283263854,7.172467440873808e-06,True,8.874002676250554e-05,True
med_II_vel14,0.421864367641284,2.768862184058453e-07,True,4.690778288287261e-06,True
med_V6_offQRS_min,-0.4209634545736121,0.25210781347536326,False,0.4228168570224145,False
med_AVR_offQRS_rms,0.4206935080986518,0.0007855412489433324,False,0.004894526243416148,False
ext_V6_on1_slur,0.42060453191468783,2.0824696725229037e-05,True,0.00022537625850435768,True
med_III_T_skew,0.42055254284523125,0.0034971826263122895,True,0.016693733641623305,True
ext_II_vel37,-0.41980328994258903,0.032943988427239466,False,0.09578330679013426,False
med_II_offQRS_min,-0.4181656118086981,0.020146616762392107,True,0.06568557314228973,False
med_V3_on0_signed,0.417742386097343,2.8339516721099735e-09,True,7.1316531399117e-08,True
var_II_bodyQRS_mad,0.41705978431627616,0.5217846118023608,False,0.6786079848428095,False
ext_I_offQRS_skew,0.4165983277694925,0.0008482569425594051,True,0.005220437949357771,True
ext_II_vel36,-0.4160584658998288,0.38634000279219194,False,0.5600573410932336,False
med_V6_vel6,-0.41575070312978674,0.03333529373116649,False,0.09648808637764773,False
med_AVL_amp30,-0.4146625769991595,2.127687156943907e-06,True,2.9972636471731558e-05,True
med_AVL_ST_area,-0.41410287610605967,3.733561212231553e-07,True,6.2234023550509225e-06,True
med_V5_vel2,-0.41336746833090815,0.5752534935512285,False,0.7234629089203223,False
var_AVR_mad20,0.41124179463791155,0.3757382359216508,False,0.5526551369295659,False
ext_V3_on2_slur,0.41110964210728224,0.001219294207483203,True,0.007015339813088706,True
ext_I_PR_skew,0.4106926624192293,0.0007147969149828821,True,0.004529959911089561,True
ext_II_ST_max,0.4093012969207367,0.11282018185921384,False,0.23564054099845472,False
med_V6_P_slope,-0.406398755676332,0.6764031096256555,False,0.7967447671664163,False
var_AVR_mad21,0.40637639831371425,0.22766340574388844,False,0.3932712747005391,False
med_V3_PR_ms,-0.4048798129202884,0.00030933042125712366,True,0.0022649278302216513,True
med_III_amp29,0.404420109951131,3.573108316942807e-05,True,0.0003603695236387454,True
var_I_mad19,0.4041805500027285,0.01074569003643345,False,0.040337188377169444,False
med_V4_PR_max,0.4039335727243544,8.500467742442658e-15,True,6.740868342050245e-13,True
ext_II_amp36,0.4034341327556613,0.022726830320203974,False,0.07205864732717883,False
med_V6_on1_signed,0.4018266168843825,1.703595506527941e-14,True,1.2438646627944854e-12,True
med_V4_amp14,0.40154753491950135,1.8364853729916713e-19,True,7.323338595068326e-17,True
med_III_amp30,0.399689768807894,4.435524033520116e-05,True,0.00043059469269228994,True
med_AVR_vel23,-0.3988657678455609,0.8330402023963573,False,0.9025037427842667,False
ext_AVL_PR_skew,0.3987624756562499,0.005524496492333167,True,0.02386582484687928,True
med_V5_vel30,0.3987078724634046,0.11918702794728733,True,0.24635787594845995,False
med_V5_acc21,0.39863131514386296,0.6957040650955661,True,0.809001766140739,False
med_V4_on0_signed,0.39737833901759967,2.7227948792506505e-12,True,1.2831789685486702e-10,True
med_V1_offQRS_skew,0.39737488956456113,0.003956669446144796,True,0.018428907824631288,True
med_I_offQRS_rms,0.3970025244252598,0.01946508009336035,True,0.06398666785287258,False
med_V4_on0_slope,0.39692849277335535,1.4695663321516076e-19,True,6.348526554894946e-17,True
med_V5_amp23,-0.396857979125598,0.0001339815735162337,True,0.0010989880966901194,True
med_V1_amp18,0.3964608925362377,2.5454274020519508e-08,True,5.134434105928916e-07,True
ext_II_offQRS_min,-0.3946854487234484,0.5093118394200703,False,0.6668596630384246,False
med_V6_acc12,-0.39371779367288773,0.7520128250090682,True,0.8503706683311125,False
med_V2_vel12,0.393379182195137,3.7570451863219774e-10,True,1.1524569376268124e-08,True
med_V2_amp18,0.39319978303641945,3.867266101157255e-05,True,0.0003870252407026875,True
med_V6_vel20,0.39257850052926124,0.1229629421180271,False,0.2517535118245863,False
ext_II_vel38,-0.39156346377394974,0.24291565034049,False,0.4128444655574631,False
ext_V6_PR_skew,0.39139801618029835,0.0005211075869759326,True,0.0035312702364486727,True
med_V4_PR_ms,-0.389731173789637,0.00035039820088405096,True,0.0025193679242481557,True
ext_II_amp41,-0.3891264860339204,0.6739982374810042,False,0.7951768008879212,False
med_V5_amp3,-0.3886538052698845,0.003139288199042247,False,0.015378879019609975,False
med_V1_T_skew,0.3880918950479992,0.004135008720341813,True,0.019037198229353427,True
med_V3_qrswidth_ms,0.3875525742105535,0.11440159289503386,False,0.23855907384064987,False
med_V4_vel42,0.3873360812754739,0.081067891877987,True,0.18722286070406954,False
med_V2_PR_ms,-0.3873135304556554,0.0010047646483720462,True,0.005987011422023778,True
med_V5_on0_signed,0.3871033059077617,1.3270488595761044e-11,True,5.459858165113116e-10,True
med_V5_ST_area,-0.3869112056912995,7.6778577002968e-08,True,1.442101968055747e-06,True
ext_AVF_onQRS_skew,-0.3861732534609073,0.004984788536037674,True,0.02196628969841599,True
ext_V4_on1_slur,0.38553806407012886,1.3584760069128125e-05,True,0.00015546003575796953,True
ext_II_amp8,0.3850731901468174,0.20267219585963914,False,0.3618463093072495,False
med_II_amp36,0.38426991791466875,0.3079058438170079,True,0.4832527684975383,False
ext_II_amp30,0.3819756810487358,0.025726606244431835,False,0.07933773157116873,False
med_V6_bodyQRS_rms,0.3815073397504256,0.006855444045757611,False,0.02847645988237777,False
med_I_vel22,-0.3813970344085175,0.4556890546396175,False,0.623954585116687,False
med_V5_amp13,0.3813677518043553,5.196849588413802e-11,True,1.9106715082508615e-09,True
var_III_deltafrac,-0.380217496212426,0.0007722684062178009,True,0.00482923934599889,True
med_V6_acc26,0.3799211601612764,0.4017936521618779,False,0.5750653120142669,False
med_II_acc3,0.3792587004472245,0.0767579175828105,True,0.18079911267989499,False
med_AVL_amp31,-0.3791543095577489,7.72553885760654e-07,True,1.1990776478392907e-05,True
