feature,d,d_ptb,d_nin,p_raw,ci_excl0,cross_ok,p_FDR,gate
med_k_traj_x38,1.1182222622882196,1.1098013948846366,1.0321909910762872,1.3209586749915949e-05,True,True,2.9458879541715967e-05,True
ext_d_traj_z24,-1.1173397352750416,-1.271573483796736,-0.9816066266084682,3.1367510105353497e-25,True,True,1.1725474015572616e-23,True
ext_d_traj_z22,-1.1158679632775355,-1.239887353563679,-1.016213889741786,4.861351383845333e-25,True,True,1.6960714828082606e-23,True
pair_xpeak_I_III,-1.1135593493191027,-1.0084902742543798,-1.1032387050436725,1.1059393573704685e-22,True,True,2.5534188103994643e-21,True
med_k_traj_x4,1.1111799845543873,1.1875083796775723,1.0089987312443325,5.35211142322201e-29,True,True,4.001340444980265e-27,True
med_k_w40_60_path,-1.1101774109216291,-1.089137293950466,-1.085373930446587,6.371429016197085e-28,True,True,4.1679764814289265e-26,True
ext_k_traj_x29,1.1090409504131842,0.9921688346619186,1.0947838718285459,5.133209737886568e-19,True,True,6.342398110231848e-18,True
pair_ratio_III_AVR,1.1074948365138566,1.44082673552518,0.7094181459315673,1.3490162906829836e-12,True,True,7.278197856949432e-12,True
ext_d_traj_x34,1.107127815646426,1.3103325629284013,0.7956421878971311,9.191513347897779e-10,True,True,3.2796990809544347e-09,True
med_d_qarea_mag,1.1037408397162702,0.8068144901750377,1.347236644486174,1.6040229725218203e-24,True,True,5.2464918059567874e-23,True
med_k_vgrad_mag,1.1008960823950742,1.0297495819820377,1.3123228074218642,2.2544109741333063e-16,True,True,1.8531022143399428e-15,True
med_k_traj_z27,-1.0997288015170823,-1.213867960972017,-1.0485191454152751,9.870719006229646e-24,True,True,2.8176416072328262e-22,True
med_k_init10_dev,-1.087335723821204,-1.278905924528357,-0.930264665713625,1.5748889673332333e-21,True,True,2.943542474658543e-20,True
med_d_traj_x26,1.0849511396946274,0.8631652384302363,1.1983444827712506,1.471492232834692e-21,True,True,2.7834250669282727e-20,True
pair_xpeak_AVF_V5,-1.082249242363235,-1.548866948199349,-0.6865838776989572,3.05969752964775e-13,True,True,1.734196794782299e-12,True
pair_xpeak_AVR_V4,-1.0762219586337651,-1.2366365790582454,-1.035487305396269,9.32337073946772e-32,True,True,1.463769206096432e-29,True
med_k_traj_x39,1.0749374052216643,1.0494930650809293,1.0209042258764844,3.652275967444079e-05,True,True,7.665873354127278e-05,True
ext_d_traj_z25,-1.0743412507070396,-1.2411567298868533,-0.923938221822569,9.377172410423331e-24,True,True,2.726326052660117e-22,True
ext_k_traj_x5,1.0740261558929716,1.1413611291990553,0.994293559717999,7.379756463296156e-22,True,True,1.5245023220230217e-20,True
med_d_traj_z27,-1.0738115207406147,-1.2998991376048972,-0.9028970522908689,5.294068537450808e-22,True,True,1.123201027540239e-20,True
ext_k_traj_x33,1.07188025856021,1.0766688974081593,0.9512819670546492,1.5142118249445756e-12,True,True,8.11369476164841e-12,True
med_d_traj_x3,1.0694469031786855,1.0061079991167419,1.0809005196947084,1.978295754985096e-34,True,True,5.176540558877668e-32,True
med_d_traj_z20,-1.0595275321654025,-1.1561256665700996,-1.0215660277213008,2.299448153380835e-22,True,True,5.163776677435572e-21,True
ext_d_traj_x4,1.0593734474120706,1.0511064588165695,1.0437827418106302,5.611757785785004e-26,True,True,2.517274206766416e-24,True
med_k_traj_x6,1.0560479604688582,1.2432442717024788,0.8867886203639591,6.014717486121284e-21,True,True,1.0045857928947251e-19,True
ext_d_traj_x5,1.0542844720214346,1.0852650728555149,1.0121363583653935,3.7560835237637016e-23,True,True,9.667296938211496e-22,True
ext_d_traj_x27,1.0496452542960426,0.9171801537599675,1.0729373176949035,3.744069542162936e-19,True,True,4.740475146125653e-18,True
pair_corr_II_V5,-1.046049951654126,-1.7380197993357591,-0.5204989503842071,9.639537979557734e-06,True,True,2.19972014940489e-05,True
ext_d_traj_y16,-1.046026018850953,-1.2347926284318413,-0.8218330560733804,8.471338063151672e-24,True,True,2.557692453682332e-22,True
med_d_traj_x37,1.0436251055524994,1.4019805074260785,0.6234149590681286,1.564611374157261e-05,True,True,3.450055979532163e-05,True
ext_k_traj_x4,1.043108357332098,1.058462599442216,1.0031627806079078,5.68246355216178e-24,True,True,1.7493074072341166e-22,True
ext_d_traj_y17,-1.042666561977032,-1.2316888387801364,-0.8134221263734833,6.21158532805575e-23,True,True,1.5479665023884966e-21,True
ext_k_w20_40_el,-1.0408665133878643,-1.2996149780699078,-0.740965504982177,2.6637038990381862e-18,True,True,2.904177167701356e-17,True
pair_corr_AVF_V6,-1.0397797621193055,-1.2486447489862016,-0.6618219014335719,2.602914029174356e-12,True,True,1.344268100593335e-11,True
ext_k_w40_60_path,-1.0392138406847533,-0.9416117712020545,-1.09280630052658,4.832061944404551e-26,True,True,2.231275662563278e-24,True
pair_corr_AVF_V5,-1.0347745260885033,-1.4468530737928458,-0.49162004077056304,1.535434590087994e-10,True,True,6.165300016465859e-10,True
ext_d_traj_x35,1.033328871129355,1.2380674928536526,0.7309923933720511,1.4053964140434228e-07,True,True,3.765311211686304e-07,True
med_k_qareaE_mag,1.0305428817699527,1.0001353944441802,1.058926585802752,2.1176835210588683e-13,True,True,1.2313937511342308e-12,True
med_k_traj_x40,1.0300826377982646,0.9932316782989496,1.0007836119810904,0.00010982779254489083,True,True,0.00021553704286934826,True
ext_d_traj_y15,-1.023002186871935,-1.2151594044300296,-0.7994050724181229,1.2051278404189197e-23,True,True,3.2068656092503456e-22,True
med_d_traj_y17,-1.0225464788479426,-1.298256307424643,-0.7010625564740003,1.301560136040879e-19,True,True,1.7920037062947892e-18,True
ext_k_traj_x28,1.0209396174994991,0.8840415598818154,1.0288546799380194,1.7652016293767148e-17,True,True,1.7429978352965045e-16,True
pair_corr_I_II,-1.0196126988105736,-1.1306636602894216,-0.8580348206620205,2.951420414492562e-11,True,True,1.2800359256224645e-10,True
ext_k_init35_el,-1.017968570318779,-1.251253599645644,-0.7574729725689795,4.655838424116397e-20,True,True,6.831463855946489e-19,True
med_d_traj_y16,-1.0165888088222745,-1.2905275627228336,-0.6988996070982664,7.970171026615277e-20,True,True,1.127312478539278e-18,True
med_k_traj_x27,1.01576325769568,0.9050618101909766,0.9780836569946936,3.607138661407067e-18,True,True,3.8789093824719833e-17,True
ext_d_traj_y18,-1.0133616701117085,-1.2055900223123424,-0.7760614203374631,2.7995126908154023e-21,True,True,4.883594360644646e-20,True
ext_k_traj_z25,-1.0107761953563092,-1.110980307955955,-0.9434604912981475,9.358947595836199e-22,True,True,1.8599427500585862e-20,True
ext_d_traj_z21,-1.0106307933371423,-1.100329675563423,-0.9523401469285486,8.13659666168696e-22,True,True,1.6377508665190418e-20,True
ext_k_traj_z24,-1.010293147376786,-1.103487113866648,-0.9526537366056538,1.2764279559416947e-21,True,True,2.4599291951549932e-20,True
pair_xpeak_III_V4,-1.0071887915124127,-1.29411554710709,-0.7809595026060124,2.5938723075595e-16,True,True,2.0991647025094923e-15,True
ext_k_traj_x34,1.005253275722421,1.0224760544212952,0.8810131505571763,3.5285790669989647e-10,True,True,1.3413726719584442e-09,True
ext_d_traj_z26,-1.0037314514154896,-1.1817594429956724,-0.8409383027739499,2.1047673698252196e-21,True,True,3.7129042366579715e-20,True
med_d_traj_y18,-1.0017471063979488,-1.2775424284483008,-0.6774446546229036,1.3066488208712488e-18,True,True,1.475855142998461e-17,True
med_d_traj_x6,1.0016458452355081,1.0527392112311775,0.9588661141722936,1.284803783456748e-21,True,True,2.4599291951549932e-20,True
ext_d_traj_x3,0.998770278706134,0.9704438912700484,1.000200190856649,2.3773168522551864e-27,True,True,1.3823657252002382e-25,True
ext_k_traj_y16,-0.9913322368512995,-1.0402115009095139,-0.8990060857018902,4.5078408339129224e-26,True,True,2.1446394270434206e-24,True
med_k_traj_x3,0.9911889741393216,1.0490536383700046,0.9090167163188101,5.845775381028422e-32,True,True,1.0197630386905137e-29,True
ext_k_traj_x6,0.9876691401118879,1.1294338549095537,0.8601795387249395,3.5489439384810607e-19,True,True,4.567083592963332e-18,True
med_d_init10_dev,-0.986995867698109,-0.9970400629090763,-0.9776936628859485,8.046989448880394e-19,True,True,9.358350692401645e-18,True
pair_xpeak_AVF_V4,-0.9860904664760853,-1.6359161027648985,-0.5357868437720985,3.527110541630551e-10,True,True,1.3413726719584442e-09,True
med_k_traj_x41,0.9858640771571315,0.9384786614726627,0.9795192970205765,0.00041979310770811447,True,True,0.0007744714208011042,True
ext_k_traj_y17,-0.9857608145626422,-1.047112355733412,-0.8817257437394764,3.384835580144425e-25,True,True,1.2077708774606243e-23,True
pair_xpeak_III_V5,-0.9856367809534115,-1.0651767555032705,-0.8719251031481008,4.7233660060145216e-18,True,True,4.9437897529618656e-17,True
pair_corr_I_AVF,-0.9851267907803182,-1.0937162620612464,-0.7375492853054797,5.742971030722063e-17,True,True,5.272786267972888e-16,True
med_d_traj_y15,-0.9824585529163425,-1.2556624611340006,-0.6668111438345234,1.7231682576041022e-19,True,True,2.3322191072745176e-18,True
pair_xpeak_III_AVL,-0.9819849614232204,-0.9779310417410498,-0.9305779795510031,6.024012291991586e-19,True,True,7.21961778505862e-18,True
med_k_traj_z28,-0.9796869054647119,-1.0974208034526276,-0.9249418292035831,1.473639320647085e-20,True,True,2.36083034022033e-19,True
ext_k_traj_z26,-0.9796232210016673,-1.0866373059490446,-0.9042298590291494,8.032401571676874e-21,True,True,1.3274600492139678e-19,True
ext_k_traj_z23,-0.9781824891631158,-1.0643965412337766,-0.9314837677801362,1.6218277417132155e-20,True,True,2.571989448979544e-19,True
pair_ratio_I_II,0.976732037378798,0.9361668270408299,0.7498832758327842,2.4263479913784174e-10,True,True,9.49966669941176e-10,True
ext_k_init30_el,-0.9753093556456998,-1.2122289140758766,-0.6799018041231527,3.5468584971295424e-17,True,True,3.3384371715181266e-16,True
ext_d_traj_y14,-0.9740933892760262,-1.1750938313573962,-0.7454016767173226,2.3023208115954775e-22,True,True,5.163776677435572e-21,True
ext_k_init10_dev,-0.9720454135585592,-1.0516969857759797,-0.9311324874151823,1.2713779511340912e-19,True,True,1.7664277728146224e-18,True
ext_d_init10_dev,-0.968440004767531,-0.8771473100977712,-1.0674070872098202,7.257885751748701e-19,True,True,8.567579421237188e-18,True
ext_k_traj_y15,-0.9684335545905386,-1.007136573442518,-0.885961898406519,6.27400153194034e-26,True,True,2.736161779207315e-24,True
ext_d_w20_40_el,-0.9681733007513038,-1.3356652197286463,-0.5919254554095206,1.4619541247805411e-16,True,True,1.2542447955767484e-15,True
ext_d_traj_x36,0.9611136286038285,1.158670736286762,0.6775227681022936,4.875995959733893e-06,True,True,1.1460050384404508e-05,True
ext_d_traj_y19,-0.9605943121416475,-1.1585075077333467,-0.7137985874408156,3.7243342212338783e-19,True,True,4.740475146125653e-18,True
med_d_traj_x2,0.9586090162271428,0.9004284553780231,0.9681006235476012,1.715959896508569e-35,True,True,5.388114075036906e-33,True
ext_k_traj_x3,0.9574787255363622,0.9495806911463933,0.9401332846238792,6.750094272008779e-25,True,True,2.3038365232725613e-23,True
med_d_traj_y19,-0.956058356857838,-1.229667549252472,-0.6322241729964337,5.205300376796008e-17,True,True,4.807247995041019e-16,True
med_d_traj_x38,0.9545180517102211,1.306660781302905,0.5575985255939737,0.0003082098297308622,True,True,0.0005760588484255401,True
med_k_traj_y16,-0.9518938561558052,-1.0355418337836808,-0.8145187040650934,7.289390428946707e-23,True,True,1.760668149760974e-21,True
ext_d_init35_el,-0.9501067969441773,-1.2605541161581342,-0.6402081452446717,1.1635233048831295e-17,True,True,1.1709817876067393e-16,True
ext_k_traj_y18,-0.9494388636094994,-1.0262468282893324,-0.8324593048873813,2.817001665267926e-23,True,True,7.371154357451073e-22,True
il_dpol_V4,0.947819784376291,1.0779791235983032,0.8557170145313697,1.0398942967962677e-23,True,True,2.8960420383936293e-22,True
med_k_init15_dev,-0.9476912065616838,-1.1625576903313746,-0.7652399909019848,5.368583647149579e-20,True,True,7.6895295648674075e-19,True
med_k_traj_y17,-0.9467473439627795,-1.0487703634078247,-0.7962602620395042,3.3419765300484795e-22,True,True,7.390004439684667e-21,True
med_k_traj_x42,0.9448087926622326,0.8905948785846133,0.9559629195419105,0.0020387572752085625,True,True,0.0034905658910331988,True
med_d_traj_z19,-0.939684667632817,-1.0165664877239602,-0.9232005839493682,5.170872344647621e-19,True,True,6.342398110231848e-18,True
pair_xpeak_AVF_V6,-0.9396762778561275,-1.3065158626540205,-0.6149410952182847,9.45378491326031e-14,True,True,5.665054318251407e-13,True
ext_d_traj_x6,0.9366113293885315,1.0145167788589844,0.8671611919946569,1.0371061750565113e-19,True,True,1.4538006203917167e-18,True
ext_k_traj_x35,0.9365399674089409,0.9604812731305985,0.8150352906602063,3.756360137380645e-08,True,True,1.0606988157711535e-07,True
med_d_traj_z28,-0.9350817111567286,-1.165846097501198,-0.7572421169511592,6.234486090431786e-18,True,True,6.482214014554902e-17,True
ext_d_traj_z20,-0.9285658319161563,-1.0027320916564524,-0.8903519784937547,2.014435819369438e-19,True,True,2.6802239291610322e-18,True
med_k_traj_mag17,-0.9283667306892953,-0.7811095355094233,-1.0428966340758945,1.399284163431895e-14,True,True,9.458574329430637e-14,True
ext_d_traj_x2,0.9257203878248609,0.8898645018815547,0.9362645078233687,1.5387919778010152e-26,True,True,8.330701397060669e-25,True
med_d_traj_y14,-0.9245081869531485,-1.1988709837630735,-0.6094805157738649,1.7213917609510275e-18,True,True,1.9072226013012448e-17,True
pair_lag_II_V4,-0.9241527387306742,-1.2927258950785996,-0.6850180185370475,4.3849577064617286e-14,True,True,2.7871998377104914e-13,True
med_k_traj_y15,-0.9215058784130947,-0.9916904522779981,-0.7932565534369522,6.910996085348315e-23,True,True,1.6953537271870086e-21,True
pair_lag_V1_V6,0.9214172505739676,0.6186251814541724,1.2767250055920762,7.327000709915384e-07,True,True,1.8259350975503416e-06,True
ext_k_traj_y14,-0.9210885588220107,-0.9518860449437763,-0.8459271588818508,7.7226548721679895e-25,True,True,2.5796953509156902e-23,True
il_dpol_V3,0.9196012803049493,1.0843704990543808,0.8563211865120006,4.989402155924754e-20,True,True,7.25311239333506e-19,True
ext_k_traj_z27,-0.9193994105684674,-1.0329034393612937,-0.8375808181734631,5.212644977707329e-19,True,True,6.3440717945740365e-18,True
med_d_traj_x25,0.9171429580795846,0.686223051048203,1.044805131295306,4.679983190605108e-18,True,True,4.931257455872496e-17,True
ext_k_traj_z22,-0.9168736256088623,-0.9966743708488418,-0.8817393968136507,1.4781210344890814e-18,True,True,1.657607160105613e-17,True
ext_d_w40_60_path,-0.9167910085341987,-0.8179399252134333,-0.9730269483566709,4.94450964456595e-22,True,True,1.0634082386258278e-20,True
med_d_w40_60_path,-0.916415004975143,-0.8583289754007182,-0.9228116615571982,1.7761226430889575e-21,True,True,3.2424564530810037e-20,True
med_d_w20_40_el,-0.9151352268123162,-1.4062814615558525,-0.41216761980926164,3.710343592502656e-14,True,True,2.3972178766375186e-13,True
ext_d_traj_z27,-0.9091303947112658,-1.0973585530172356,-0.7359054995398745,1.9850716025805424e-18,True,True,2.1794142769590572e-17,True
med_k_qareaL_mag,0.9088490672354421,0.6608925373047085,1.107095748382187,2.266798048480927e-09,True,True,7.555993494936423e-09,True
ext_d_traj_x26,0.9063311019748744,0.7485539323993685,0.9609705232118662,2.1785437511893023e-16,True,True,1.8096897827339707e-15,True
med_k_traj_x43,0.9060259303113843,0.8475616431899063,0.9306884315828445,0.010463517022338433,True,True,0.01613725120340996,True
ext_k_traj_x27,0.9050621054765454,0.7546856952043106,0.928289346843893,3.014965703247397e-15,True,True,2.1614137689947093e-14,True
ext_d_init40_el,-0.9044796059223941,-1.0967587425406216,-0.7122657609465,2.581689342390398e-16,True,True,2.0991647025094923e-15,True
med_d_qareaE_mag,0.9042359120263345,0.6475788792046827,1.1393312881113271,3.4782503060879397e-16,True,True,2.772006589115769e-15,True
ext_k_init40_el,-0.9039895963665416,-1.0914606486063936,-0.7026310895115752,1.2312095416463017e-17,True,True,1.2312095416463017e-16,True
med_k_traj_y18,-0.9029425722455549,-1.0286444345859367,-0.7356118767908575,1.425781818103431e-20,True,True,2.3077087158993676e-19,True
med_k_traj_mag18,-0.9013555443921004,-0.853838227372933,-0.9584671327278358,2.7415933331449674e-15,True,True,1.983549093565714e-14,True
ext_d_traj_y13,-0.8996689865374627,-1.1182109928582395,-0.6595200507530926,2.78939560904957e-20,True,True,4.2934814766743384e-19,True
med_k_traj_z21,-0.8975268239093981,-0.9699709949915315,-0.9041338217169981,2.0732770362114455e-16,True,True,1.7335035298156484e-15,True
pair_xpeak_II_V5,-0.8963998449164348,-1.747963830915107,-0.5583683425424195,2.1089863254272303e-09,True,True,7.059932901750004e-09,True
med_d_init15_dev,-0.8963383258162105,-0.9813424200577872,-0.8198579281961914,3.5510764818059057e-17,True,True,3.3384371715181266e-16,True
ext_d_traj_x37,0.8923033480661394,1.077138355092004,0.6335243780902647,7.225724970860542e-05,True,True,0.00014469882913585523,True
pair_lag_II_V5,-0.8918132679816635,-1.149747436393239,-0.7761931729664688,8.071261640412335e-09,True,True,2.479820112612009e-08,True
med_d_traj_y20,-0.891765998217817,-1.160508711506362,-0.572111029718077,3.659363318810861e-15,True,True,2.599638194811336e-14,True
ext_d_init30_el,-0.88919789502582,-1.2756261036739553,-0.47943860360536217,1.091547430106737e-15,True,True,8.483809233997907e-15,True
ext_d_traj_y20,-0.8891659218331247,-1.0943792541596633,-0.6329555340088895,1.0217456854811694e-16,True,True,8.96168003466724e-16,True
med_k_traj_mag16,-0.8881271347775344,-0.6568495892679832,-1.0552753447197358,2.000268864656226e-12,True,True,1.0609534180777955e-11,True
med_k_init35_magr,-0.8881271347775344,-0.6568495892679832,-1.0552753447197358,2.000268864656226e-12,True,True,1.0609534180777955e-11,True
ext_d_qarea_mag,0.885183827921811,0.574397172024429,1.1648879450000313,5.622244261719661e-16,True,True,4.458042167121145e-15,True
med_d_init35_el,-0.8848413759433165,-1.3657652117759733,-0.4243736467737097,6.540518056276565e-15,True,True,4.5037777843658805e-14,True
ext_k_traj_y19,-0.8836898549747881,-0.9788641094680215,-0.7534033920036102,1.8103319889583885e-20,True,True,2.84222122266467e-19,True
il_dpol_V2,0.8824092667141867,0.9992002748441202,0.8487823592343386,1.7253858392608155e-17,True,True,1.71446567572119e-16,True
med_d_qareaE_el,-0.8812133413425615,-1.2169991468709336,-0.5041531395941655,8.208161072665367e-15,True,True,5.602962123515055e-14,True
ext_d_init15_dev,-0.8800257667116343,-0.8775222736383071,-0.8860935863749623,2.464782957546175e-17,True,True,2.388709409473762e-16,True
med_k_traj_x2,0.8764623827034226,0.9306880858340115,0.8035055895856883,1.1557992358587084e-32,True,True,2.2682560003727154e-30,True
med_k_traj_x26,0.8723893073152426,0.7375647594913293,0.8674238581343955,2.1431410409570056e-15,True,True,1.56499136479186e-14,True
med_d_traj_x39,0.8722628041784165,1.216745848581133,0.49803942678606605,0.002969510862072135,True,True,0.004986237490324333,True
ext_k_traj_x2,0.871265933471727,0.8561263527964799,0.864291615232387,9.309506716692334e-24,True,True,2.726326052660117e-22,True
ext_k_traj_x36,0.8707626093685226,0.8966032867936268,0.7571381428542944,2.1561735769448713e-06,True,True,5.192013061048233e-06,True
med_d_traj_x1,0.8678287682898708,0.8177317070416705,0.8739448878639681,6.620029934535758e-34,True,True,1.4847781424601629e-31,True
ext_d_traj_x1,0.8656479274138195,0.8270575804814378,0.8812938042357786,1.7026040763756034e-24,True,True,5.455282448795301e-23,True
